Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2016-06-21T19:00:00.000Z,"","",43.0,1.0
2016-06-21T20:00:00.000Z,"","",41.69,1.0
2016-06-21T21:00:00.000Z,"","",39.19,1.0
2016-06-21T22:00:00.000Z,"","",40.69,1.0
2016-06-21T23:00:00.000Z,"","",41.43,1.0
2016-06-22T00:00:00.000Z,"","",39.0,1.0
2016-06-22T01:00:00.000Z,"","",38.0,1.0
2016-06-22T02:00:00.000Z,"","",37.69,1.0
2016-06-22T03:00:00.000Z,"","",38.96,1.0
2016-06-22T04:00:00.000Z,"","",41.0,1.0
2016-06-22T05:00:00.000Z,"","",40.0,1.0
2016-06-22T06:00:00.000Z,"","",42.8,1.0
2016-06-22T07:00:00.000Z,"","",40.0,1.0
2016-06-22T08:00:00.000Z,"","",39.07,1.0
2016-06-22T09:00:00.000Z,"","",38.5,1.0
2016-06-22T10:00:00.000Z,"","",39.39,1.0
2016-06-22T11:00:00.000Z,"","",38.1,1.0
2016-06-22T12:00:00.000Z,"","",36.06,1.0
2016-06-22T13:00:00.000Z,"","",33.16,1.0
2016-06-22T14:00:00.000Z,"","",33.53,1.0
2016-06-22T15:00:00.000Z,"","",35.38,1.0
2016-06-22T16:00:00.000Z,"","",38.12,1.0
2016-06-22T17:00:00.000Z,"","",39.8,1.0
2016-06-22T18:00:00.000Z,"","",38.3,1.0
2016-06-22T19:00:00.000Z,"","",38.7,1.0
2016-06-22T20:00:00.000Z,"","",39.23,1.0
2016-06-22T21:00:00.000Z,"","",35.57,1.0
2016-06-22T22:00:00.000Z,"","",35.23,1.0
2016-06-22T23:00:00.000Z,"","",35.06,1.0
2016-06-23T00:00:00.000Z,"","",31.45,1.0
2016-06-23T01:00:00.000Z,"","",31.39,1.0
2016-06-23T02:00:00.000Z,"","",31.69,1.0
2016-06-23T03:00:00.000Z,"","",36.06,1.0
2016-06-23T04:00:00.000Z,"","",38.7,1.0
2016-06-23T05:00:00.000Z,"","",40.01,1.0
2016-06-23T06:00:00.000Z,"","",42.03,1.0
2016-06-23T07:00:00.000Z,"","",41.5,1.0
2016-06-23T08:00:00.000Z,"","",40.31,1.0
2016-06-23T09:00:00.000Z,"","",40.0,1.0
2016-06-23T10:00:00.000Z,"","",41.43,1.0
2016-06-23T11:00:00.000Z,"","",41.0,1.0
2016-06-23T12:00:00.000Z,"","",40.15,1.0
2016-06-23T13:00:00.000Z,"","",39.0,1.0
2016-06-23T14:00:00.000Z,"","",39.0,1.0
2016-06-23T15:00:00.000Z,"","",40.71,1.0
2016-06-23T16:00:00.000Z,"","",41.0,1.0
2016-06-23T17:00:00.000Z,"","",41.43,1.0
2016-06-23T18:00:00.000Z,"","",39.0,1.0
2016-06-23T19:00:00.000Z,"","",42.19,1.0
2016-06-23T20:00:00.000Z,"","",42.19,1.0
2016-06-23T21:00:00.000Z,"","",40.0,1.0
2016-06-23T22:00:00.000Z,"","",38.37,1.0
2016-06-23T23:00:00.000Z,"","",39.0,1.0
2016-06-24T00:00:00.000Z,"","",39.0,1.0
2016-06-24T01:00:00.000Z,"","",37.69,1.0
2016-06-24T02:00:00.000Z,"","",37.69,1.0
2016-06-24T03:00:00.000Z,"","",37.5,1.0
2016-06-24T04:00:00.000Z,"","",39.98,1.0
2016-06-24T05:00:00.000Z,"","",42.0,1.0
2016-06-24T06:00:00.000Z,"","",41.14,1.0
2016-06-24T07:00:00.000Z,"","",43.26,1.0
2016-06-24T08:00:00.000Z,"","",43.59,1.0
2016-06-24T09:00:00.000Z,"","",42.79,1.0
2016-06-24T10:00:00.000Z,"","",41.48,1.0
2016-06-24T11:00:00.000Z,"","",39.69,1.0
2016-06-24T12:00:00.000Z,"","",36.06,1.0
2016-06-24T13:00:00.000Z,"","",32.49,1.0
2016-06-24T14:00:00.000Z,"","",32.73,1.0
2016-06-24T15:00:00.000Z,"","",32.82,1.0
2016-06-24T16:00:00.000Z,"","",34.98,1.0
2016-06-24T17:00:00.000Z,"","",35.53,1.0
2016-06-24T18:00:00.000Z,"","",34.95,1.0
2016-06-24T19:00:00.000Z,"","",33.82,1.0
2016-06-24T20:00:00.000Z,"","",35.97,1.0
2016-06-24T21:00:00.000Z,"","",35.0,1.0
2016-06-24T22:00:00.000Z,"","",39.03,1.0
2016-06-24T23:00:00.000Z,"","",35.4,1.0
2016-06-25T00:00:00.000Z,"","",34.1,1.0
2016-06-25T01:00:00.000Z,"","",36.38,1.0
2016-06-25T02:00:00.000Z,"","",35.0,1.0
2016-06-25T03:00:00.000Z,"","",32.0,1.0
2016-06-25T04:00:00.000Z,"","",33.58,1.0
2016-06-25T05:00:00.000Z,"","",33.67,1.0
2016-06-25T06:00:00.000Z,"","",36.1,1.0
2016-06-25T07:00:00.000Z,"","",37.0,1.0
2016-06-25T08:00:00.000Z,"","",39.07,1.0
2016-06-25T09:00:00.000Z,"","",37.0,1.0
2016-06-25T10:00:00.000Z,"","",38.1,1.0
2016-06-25T11:00:00.000Z,"","",41.19,1.0
2016-06-25T12:00:00.000Z,"","",39.32,1.0
2016-06-25T13:00:00.000Z,"","",34.01,1.0
2016-06-25T14:00:00.000Z,"","",29.19,1.0
2016-06-25T15:00:00.000Z,"","",29.0,1.0
2016-06-25T16:00:00.000Z,"","",29.19,1.0
2016-06-25T17:00:00.000Z,"","",29.44,1.0
2016-06-25T18:00:00.000Z,"","",35.0,1.0
2016-06-25T19:00:00.000Z,"","",37.0,1.0
2016-06-25T20:00:00.000Z,"","",36.79,1.0
2016-06-25T21:00:00.000Z,"","",29.44,1.0
2016-06-25T22:00:00.000Z,"","",26.01,1.0
2016-06-25T23:00:00.000Z,"","",23.8,1.0
2016-06-26T00:00:00.000Z,"","",22.75,1.0
2016-06-26T01:00:00.000Z,"","",22.55,1.0
2016-06-26T02:00:00.000Z,"","",20.0,1.0
2016-06-26T03:00:00.000Z,"","",18.77,1.0
2016-06-26T04:00:00.000Z,"","",16.0,1.0
2016-06-26T05:00:00.000Z,"","",17.0,1.0
2016-06-26T06:00:00.000Z,"","",22.54,1.0
2016-06-26T07:00:00.000Z,"","",22.78,1.0
2016-06-26T08:00:00.000Z,"","",23.27,1.0
2016-06-26T09:00:00.000Z,"","",23.7,1.0
2016-06-26T10:00:00.000Z,"","",24.1,1.0
2016-06-26T11:00:00.000Z,"","",26.51,1.0
2016-06-26T12:00:00.000Z,"","",27.05,1.0
2016-06-26T13:00:00.000Z,"","",26.35,1.0
2016-06-26T14:00:00.000Z,"","",26.51,1.0
2016-06-26T15:00:00.000Z,"","",26.01,1.0
2016-06-26T16:00:00.000Z,"","",24.51,1.0
2016-06-26T17:00:00.000Z,"","",25.51,1.0
2016-06-26T18:00:00.000Z,"","",27.0,1.0
2016-06-26T19:00:00.000Z,"","",31.0,1.0
2016-06-26T20:00:00.000Z,"","",41.1,1.0
2016-06-26T21:00:00.000Z,"","",30.35,1.0
2016-06-26T22:00:00.000Z,"","",31.69,1.0
2016-06-26T23:00:00.000Z,"","",28.45,1.0
2016-06-27T00:00:00.000Z,"","",26.8,1.0
2016-06-27T01:00:00.000Z,"","",26.8,1.0
2016-06-27T02:00:00.000Z,"","",28.0,1.0
2016-06-27T03:00:00.000Z,"","",28.51,1.0
2016-06-27T04:00:00.000Z,"","",36.05,1.0
2016-06-27T05:00:00.000Z,"","",39.24,1.0
2016-06-27T06:00:00.000Z,"","",44.36,1.0
2016-06-27T07:00:00.000Z,"","",43.25,1.0
2016-06-27T08:00:00.000Z,"","",41.94,1.0
2016-06-27T09:00:00.000Z,"","",40.19,1.0
2016-06-27T10:00:00.000Z,"","",41.44,1.0
2016-06-27T11:00:00.000Z,"","",41.94,1.0
2016-06-27T12:00:00.000Z,"","",41.19,1.0
2016-06-27T13:00:00.000Z,"","",41.0,1.0
2016-06-27T14:00:00.000Z,"","",41.01,1.0
2016-06-27T15:00:00.000Z,"","",41.19,1.0
2016-06-27T16:00:00.000Z,"","",40.01,1.0
2016-06-27T17:00:00.000Z,"","",39.05,1.0
2016-06-27T18:00:00.000Z,"","",40.01,1.0
2016-06-27T19:00:00.000Z,"","",41.69,1.0
2016-06-27T20:00:00.000Z,"","",41.44,1.0
2016-06-27T21:00:00.000Z,"","",37.79,1.0
2016-06-27T22:00:00.000Z,"","",40.0,1.0
2016-06-27T23:00:00.000Z,"","",40.0,1.0
2016-06-28T00:00:00.000Z,"","",38.1,1.0
2016-06-28T01:00:00.000Z,"","",37.69,1.0
2016-06-28T02:00:00.000Z,"","",38.69,1.0
2016-06-28T03:00:00.000Z,"","",40.77,1.0
2016-06-28T04:00:00.000Z,"","",42.25,1.0
2016-06-28T05:00:00.000Z,"","",43.75,1.0
2016-06-28T06:00:00.000Z,"","",44.9,1.0
2016-06-28T07:00:00.000Z,"","",44.95,1.0
2016-06-28T08:00:00.000Z,"","",45.59,1.0
2016-06-28T09:00:00.000Z,"","",45.63,1.0
2016-06-28T10:00:00.000Z,"","",46.5,1.0
2016-06-28T11:00:00.000Z,"","",46.0,1.0
2016-06-28T12:00:00.000Z,"","",45.0,1.0
2016-06-28T13:00:00.000Z,"","",44.78,1.0
2016-06-28T14:00:00.000Z,"","",44.25,1.0
2016-06-28T15:00:00.000Z,"","",44.5,1.0
2016-06-28T16:00:00.000Z,"","",44.16,1.0
2016-06-28T17:00:00.000Z,"","",44.25,1.0
2016-06-28T18:00:00.000Z,"","",44.25,1.0
2016-06-28T19:00:00.000Z,"","",45.5,1.0
2016-06-28T20:00:00.000Z,"","",43.75,1.0
2016-06-28T21:00:00.000Z,"","",39.69,1.0
2016-06-28T22:00:00.000Z,"","",43.64,1.0
2016-06-28T23:00:00.000Z,"","",42.69,1.0
2016-06-29T00:00:00.000Z,"","",40.69,1.0
2016-06-29T01:00:00.000Z,"","",40.25,1.0
2016-06-29T02:00:00.000Z,"","",42.28,1.0
2016-06-29T03:00:00.000Z,"","",43.24,1.0
2016-06-29T04:00:00.000Z,"","",45.0,1.0
2016-06-29T05:00:00.000Z,"","",46.83,1.0
2016-06-29T06:00:00.000Z,"","",48.06,1.0
2016-06-29T07:00:00.000Z,"","",47.3,1.0
2016-06-29T08:00:00.000Z,"","",47.91,1.0
2016-06-29T09:00:00.000Z,"","",47.69,1.0
2016-06-29T10:00:00.000Z,"","",48.0,1.0
2016-06-29T11:00:00.000Z,"","",47.94,1.0
2016-06-29T12:00:00.000Z,"","",46.9,1.0
2016-06-29T13:00:00.000Z,"","",46.25,1.0
2016-06-29T14:00:00.000Z,"","",45.79,1.0
2016-06-29T15:00:00.000Z,"","",45.7,1.0
2016-06-29T16:00:00.000Z,"","",45.0,1.0
2016-06-29T17:00:00.000Z,"","",44.16,1.0
2016-06-29T18:00:00.000Z,"","",47.5,1.0
2016-06-29T19:00:00.000Z,"","",48.0,1.0
2016-06-29T20:00:00.000Z,"","",47.7,1.0
2016-06-29T21:00:00.000Z,"","",43.16,1.0
2016-06-29T22:00:00.000Z,"","",43.42,1.0
2016-06-29T23:00:00.000Z,"","",43.25,1.0
2016-06-30T00:00:00.000Z,"","",42.87,1.0
2016-06-30T01:00:00.000Z,"","",41.83,1.0
2016-06-30T02:00:00.000Z,"","",41.41,1.0
2016-06-30T03:00:00.000Z,"","",43.24,1.0
2016-06-30T04:00:00.000Z,"","",45.19,1.0
2016-06-30T05:00:00.000Z,"","",48.01,1.0
2016-06-30T06:00:00.000Z,"","",49.88,1.0
2016-06-30T07:00:00.000Z,"","",47.26,1.0
2016-06-30T08:00:00.000Z,"","",47.12,1.0
2016-06-30T09:00:00.000Z,"","",46.83,1.0
2016-06-30T10:00:00.000Z,"","",47.79,1.0
2016-06-30T11:00:00.000Z,"","",47.5,1.0
2016-06-30T12:00:00.000Z,"","",46.07,1.0
2016-06-30T13:00:00.000Z,"","",45.0,1.0
2016-06-30T14:00:00.000Z,"","",45.0,1.0
2016-06-30T15:00:00.000Z,"","",45.49,1.0
