Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2018-01-15T01:00:00.000Z,"","",47.66,1.0
2018-01-15T02:00:00.000Z,"","",46.14,1.0
2018-01-15T03:00:00.000Z,"","",45.69,1.0
2018-01-15T04:00:00.000Z,"","",47.13,1.0
2018-01-15T05:00:00.000Z,"","",55.55,1.0
2018-01-15T06:00:00.000Z,"","",60.9,1.0
2018-01-15T07:00:00.000Z,"","",64.99,1.0
2018-01-15T08:00:00.000Z,"","",66.01,1.0
2018-01-15T09:00:00.000Z,"","",65.03,1.0
2018-01-15T10:00:00.000Z,"","",62.07,1.0
2018-01-15T11:00:00.000Z,"","",61.01,1.0
2018-01-15T12:00:00.000Z,"","",60.9,1.0
2018-01-15T13:00:00.000Z,"","",58.7,1.0
2018-01-15T14:00:00.000Z,"","",57.83,1.0
2018-01-15T15:00:00.000Z,"","",56.0,1.0
2018-01-15T16:00:00.000Z,"","",57.83,1.0
2018-01-15T17:00:00.000Z,"","",61.59,1.0
2018-01-15T18:00:00.000Z,"","",64.28,1.0
2018-01-15T19:00:00.000Z,"","",65.23,1.0
2018-01-15T20:00:00.000Z,"","",62.4,1.0
2018-01-15T21:00:00.000Z,"","",58.15,1.0
2018-01-15T22:00:00.000Z,"","",52.32,1.0
2018-01-15T23:00:00.000Z,"","",44.5,1.0
2018-01-16T00:00:00.000Z,"","",41.3,1.0
2018-01-16T01:00:00.000Z,"","",38.0,1.0
2018-01-16T02:00:00.000Z,"","",35.1,1.0
2018-01-16T03:00:00.000Z,"","",35.1,1.0
2018-01-16T04:00:00.000Z,"","",39.1,1.0
2018-01-16T05:00:00.000Z,"","",43.03,1.0
2018-01-16T06:00:00.000Z,"","",51.89,1.0
2018-01-16T07:00:00.000Z,"","",60.82,1.0
2018-01-16T08:00:00.000Z,"","",63.45,1.0
2018-01-16T09:00:00.000Z,"","",61.99,1.0
2018-01-16T10:00:00.000Z,"","",60.32,1.0
2018-01-16T11:00:00.000Z,"","",58.03,1.0
2018-01-16T12:00:00.000Z,"","",56.16,1.0
2018-01-16T13:00:00.000Z,"","",54.5,1.0
2018-01-16T14:00:00.000Z,"","",51.95,1.0
2018-01-16T15:00:00.000Z,"","",49.43,1.0
2018-01-16T16:00:00.000Z,"","",52.1,1.0
2018-01-16T17:00:00.000Z,"","",59.02,1.0
2018-01-16T18:00:00.000Z,"","",61.59,1.0
2018-01-16T19:00:00.000Z,"","",63.45,1.0
2018-01-16T20:00:00.000Z,"","",61.59,1.0
2018-01-16T21:00:00.000Z,"","",52.69,1.0
2018-01-16T22:00:00.000Z,"","",45.27,1.0
2018-01-16T23:00:00.000Z,"","",42.64,1.0
2018-01-17T00:00:00.000Z,"","",40.0,1.0
2018-01-17T01:00:00.000Z,"","",36.18,1.0
2018-01-17T02:00:00.000Z,"","",35.67,1.0
2018-01-17T03:00:00.000Z,"","",35.45,1.0
2018-01-17T04:00:00.000Z,"","",36.45,1.0
2018-01-17T05:00:00.000Z,"","",41.51,1.0
2018-01-17T06:00:00.000Z,"","",47.94,1.0
2018-01-17T07:00:00.000Z,"","",58.7,1.0
2018-01-17T08:00:00.000Z,"","",61.59,1.0
2018-01-17T09:00:00.000Z,"","",61.59,1.0
2018-01-17T10:00:00.000Z,"","",56.35,1.0
2018-01-17T11:00:00.000Z,"","",54.97,1.0
2018-01-17T12:00:00.000Z,"","",54.97,1.0
2018-01-17T13:00:00.000Z,"","",54.83,1.0
2018-01-17T14:00:00.000Z,"","",54.72,1.0
2018-01-17T15:00:00.000Z,"","",54.73,1.0
2018-01-17T16:00:00.000Z,"","",56.58,1.0
2018-01-17T17:00:00.000Z,"","",61.97,1.0
2018-01-17T18:00:00.000Z,"","",63.8,1.0
2018-01-17T19:00:00.000Z,"","",65.5,1.0
2018-01-17T20:00:00.000Z,"","",65.5,1.0
2018-01-17T21:00:00.000Z,"","",61.1,1.0
2018-01-17T22:00:00.000Z,"","",58.7,1.0
2018-01-17T23:00:00.000Z,"","",59.91,1.0
