Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2020-09-16T19:00:00.000Z,"","",53.75,1.0
2020-09-16T20:00:00.000Z,"","",48.77,1.0
2020-09-16T21:00:00.000Z,"","",44.18,1.0
2020-09-16T22:00:00.000Z,"","",42.49,1.0
2020-09-16T23:00:00.000Z,"","",37.88,1.0
2020-09-17T00:00:00.000Z,"","",35.31,1.0
2020-09-17T01:00:00.000Z,"","",34.52,1.0
2020-09-17T02:00:00.000Z,"","",34.58,1.0
2020-09-17T03:00:00.000Z,"","",36.57,1.0
2020-09-17T04:00:00.000Z,"","",48.0,1.0
2020-09-17T05:00:00.000Z,"","",51.01,1.0
2020-09-17T06:00:00.000Z,"","",52.32,1.0
2020-09-17T07:00:00.000Z,"","",52.47,1.0
2020-09-17T08:00:00.000Z,"","",50.92,1.0
2020-09-17T09:00:00.000Z,"","",50.5,1.0
2020-09-17T10:00:00.000Z,"","",50.0,1.0
2020-09-17T11:00:00.000Z,"","",49.87,1.0
2020-09-17T12:00:00.000Z,"","",50.43,1.0
2020-09-17T13:00:00.000Z,"","",50.21,1.0
2020-09-17T14:00:00.000Z,"","",50.12,1.0
2020-09-17T15:00:00.000Z,"","",50.92,1.0
2020-09-17T16:00:00.000Z,"","",52.41,1.0
2020-09-17T17:00:00.000Z,"","",53.0,1.0
2020-09-17T18:00:00.000Z,"","",54.04,1.0
2020-09-17T19:00:00.000Z,"","",53.54,1.0
2020-09-17T20:00:00.000Z,"","",47.82,1.0
2020-09-17T21:00:00.000Z,"","",41.62,1.0
2020-09-17T22:00:00.000Z,"","",38.21,1.0
2020-09-17T23:00:00.000Z,"","",35.12,1.0
2020-09-18T00:00:00.000Z,"","",34.9,1.0
2020-09-18T01:00:00.000Z,"","",34.5,1.0
2020-09-18T02:00:00.000Z,"","",34.19,1.0
2020-09-18T03:00:00.000Z,"","",36.9,1.0
2020-09-18T04:00:00.000Z,"","",45.02,1.0
2020-09-18T05:00:00.000Z,"","",48.01,1.0
2020-09-18T06:00:00.000Z,"","",50.82,1.0
2020-09-18T07:00:00.000Z,"","",51.97,1.0
2020-09-18T08:00:00.000Z,"","",48.23,1.0
2020-09-18T09:00:00.000Z,"","",47.01,1.0
2020-09-18T10:00:00.000Z,"","",45.69,1.0
2020-09-18T11:00:00.000Z,"","",44.07,1.0
2020-09-18T12:00:00.000Z,"","",42.93,1.0
2020-09-18T13:00:00.000Z,"","",41.57,1.0
2020-09-18T14:00:00.000Z,"","",40.85,1.0
2020-09-18T15:00:00.000Z,"","",43.6,1.0
2020-09-18T16:00:00.000Z,"","",45.49,1.0
2020-09-18T17:00:00.000Z,"","",49.0,1.0
2020-09-18T18:00:00.000Z,"","",52.19,1.0
