Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2014-04-25T17:00:00.000Z,"","",8.25,1.0
2014-04-25T18:00:00.000Z,"","",14.9,1.0
2014-04-25T19:00:00.000Z,"","",22.0,1.0
2014-04-25T20:00:00.000Z,"","",19.0,1.0
2014-04-25T21:00:00.000Z,"","",16.69,1.0
2014-04-25T22:00:00.000Z,"","",17.1,1.0
2014-04-25T23:00:00.000Z,"","",15.0,1.0
2014-04-26T00:00:00.000Z,"","",11.0,1.0
2014-04-26T01:00:00.000Z,"","",7.88,1.0
2014-04-26T02:00:00.000Z,"","",7.04,1.0
2014-04-26T03:00:00.000Z,"","",7.04,1.0
2014-04-26T04:00:00.000Z,"","",8.25,1.0
2014-04-26T05:00:00.000Z,"","",9.0,1.0
2014-04-26T06:00:00.000Z,"","",8.25,1.0
2014-04-26T07:00:00.000Z,"","",10.0,1.0
2014-04-26T08:00:00.000Z,"","",13.0,1.0
2014-04-26T09:00:00.000Z,"","",11.9,1.0
2014-04-26T10:00:00.000Z,"","",13.0,1.0
2014-04-26T11:00:00.000Z,"","",13.0,1.0
2014-04-26T12:00:00.000Z,"","",8.9,1.0
2014-04-26T13:00:00.000Z,"","",6.0,1.0
2014-04-26T14:00:00.000Z,"","",5.0,1.0
2014-04-26T15:00:00.000Z,"","",5.0,1.0
2014-04-26T16:00:00.000Z,"","",5.1,1.0
2014-04-26T17:00:00.000Z,"","",6.0,1.0
2014-04-26T18:00:00.000Z,"","",8.25,1.0
2014-04-26T19:00:00.000Z,"","",16.31,1.0
2014-04-26T20:00:00.000Z,"","",14.86,1.0
2014-04-26T21:00:00.000Z,"","",12.0,1.0
2014-04-26T22:00:00.000Z,"","",16.69,1.0
2014-04-26T23:00:00.000Z,"","",11.0,1.0
2014-04-27T00:00:00.000Z,"","",8.3,1.0
2014-04-27T01:00:00.000Z,"","",8.3,1.0
2014-04-27T02:00:00.000Z,"","",8.4,1.0
2014-04-27T03:00:00.000Z,"","",11.0,1.0
2014-04-27T04:00:00.000Z,"","",12.0,1.0
2014-04-27T05:00:00.000Z,"","",12.0,1.0
2014-04-27T06:00:00.000Z,"","",11.33,1.0
2014-04-27T07:00:00.000Z,"","",14.77,1.0
2014-04-27T08:00:00.000Z,"","",21.1,1.0
2014-04-27T09:00:00.000Z,"","",20.69,1.0
2014-04-27T10:00:00.000Z,"","",20.69,1.0
2014-04-27T11:00:00.000Z,"","",21.1,1.0
2014-04-27T12:00:00.000Z,"","",16.43,1.0
2014-04-27T13:00:00.000Z,"","",12.5,1.0
2014-04-27T14:00:00.000Z,"","",7.04,1.0
2014-04-27T15:00:00.000Z,"","",6.0,1.0
2014-04-27T16:00:00.000Z,"","",6.0,1.0
2014-04-27T17:00:00.000Z,"","",8.3,1.0
2014-04-27T18:00:00.000Z,"","",22.01,1.0
2014-04-27T19:00:00.000Z,"","",29.5,1.0
2014-04-27T20:00:00.000Z,"","",30.0,1.0
2014-04-27T21:00:00.000Z,"","",29.0,1.0
2014-04-27T22:00:00.000Z,"","",31.0,1.0
2014-04-27T23:00:00.000Z,"","",30.11,1.0
2014-04-28T00:00:00.000Z,"","",29.5,1.0
2014-04-28T01:00:00.000Z,"","",25.0,1.0
2014-04-28T02:00:00.000Z,"","",24.69,1.0
2014-04-28T03:00:00.000Z,"","",25.69,1.0
2014-04-28T04:00:00.000Z,"","",30.02,1.0
2014-04-28T05:00:00.000Z,"","",37.01,1.0
2014-04-28T06:00:00.000Z,"","",41.2,1.0
2014-04-28T07:00:00.000Z,"","",41.4,1.0
2014-04-28T08:00:00.000Z,"","",41.3,1.0
2014-04-28T09:00:00.000Z,"","",40.89,1.0
2014-04-28T10:00:00.000Z,"","",39.8,1.0
2014-04-28T11:00:00.000Z,"","",41.0,1.0
2014-04-28T12:00:00.000Z,"","",36.34,1.0
2014-04-28T13:00:00.000Z,"","",35.0,1.0
2014-04-28T14:00:00.000Z,"","",33.48,1.0
2014-04-28T15:00:00.000Z,"","",33.48,1.0
2014-04-28T16:00:00.000Z,"","",32.82,1.0
2014-04-28T17:00:00.000Z,"","",35.02,1.0
2014-04-28T18:00:00.000Z,"","",40.0,1.0
2014-04-28T19:00:00.000Z,"","",41.86,1.0
2014-04-28T20:00:00.000Z,"","",41.26,1.0
2014-04-28T21:00:00.000Z,"","",38.5,1.0
