Familia,Tipo,FechaCompleta,Porcentaje,Valor,Dia,Hora,BajasEmisiones
Renovable,Generación renovable,2023-01-17T23:00:00.000Z,1.0,530084.87,2023-01-17,23:00:00,true
Renovable,Generación renovable,2023-01-18T23:00:00.000Z,1.0,554528.6244999999,2023-01-18,23:00:00,true
Renovable,Generación renovable,2023-01-19T23:00:00.000Z,1.0,470456.7235,2023-01-19,23:00:00,true
Renovable,Generación renovable,2023-01-20T23:00:00.000Z,1.0,457064.4845000001,2023-01-20,23:00:00,true
Renovable,Generación renovable,2023-01-21T23:00:00.000Z,1.0,490697.24400000006,2023-01-21,23:00:00,true
Renovable,Generación renovable,2023-01-22T23:00:00.000Z,1.0,536655.648,2023-01-22,23:00:00,true
Renovable,Generación renovable,2023-01-23T23:00:00.000Z,1.0,477316.41049999994,2023-01-23,23:00:00,true
Renovable,Generación renovable,2023-01-24T23:00:00.000Z,1.0,483313.6705,2023-01-24,23:00:00,true
Renovable,Generación renovable,2023-01-25T23:00:00.000Z,1.0,547186.317,2023-01-25,23:00:00,true
Renovable,Generación renovable,2023-01-26T23:00:00.000Z,1.0,579754.4855,2023-01-26,23:00:00,true
Renovable,Generación renovable,2023-01-27T23:00:00.000Z,1.0,516093.4685000001,2023-01-27,23:00:00,true
Renovable,Generación renovable,2023-01-28T23:00:00.000Z,1.0,438563.346,2023-01-28,23:00:00,true
Renovable,Generación renovable,2023-01-29T23:00:00.000Z,1.0,414442.04549999995,2023-01-29,23:00:00,true
Renovable,Generación renovable,2023-01-30T23:00:00.000Z,1.0,464748.6120000001,2023-01-30,23:00:00,true
No-Renovable,Turbinación bombeo,2022-12-31T23:00:00.000Z,0.04249359681678212,11629.361,2022-12-31,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-01T23:00:00.000Z,0.049554177705055776,19334.608,2023-01-01,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-02T23:00:00.000Z,0.027614723438167274,11252.745,2023-01-02,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-03T23:00:00.000Z,0.04678569917862023,18004.257,2023-01-03,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-04T23:00:00.000Z,0.03164758021910243,12800.362,2023-01-04,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-05T23:00:00.000Z,0.035599442037225516,12027.723,2023-01-05,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-06T23:00:00.000Z,0.0757353807344536,20475.111,2023-01-06,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-07T23:00:00.000Z,0.03083296878175252,7193.13,2023-01-07,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-08T23:00:00.000Z,0.06124280245948358,19281.589,2023-01-08,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-09T23:00:00.000Z,0.043475756791131547,15272.125,2023-01-09,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-10T23:00:00.000Z,0.05719815596165956,20630.431,2023-01-10,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-11T23:00:00.000Z,0.048709753389762654,17415.556,2023-01-11,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-12T23:00:00.000Z,0.06384810319507925,23255.917,2023-01-12,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-13T23:00:00.000Z,0.047885486213174094,14620.284,2023-01-13,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-14T23:00:00.000Z,0.051427532362114815,14512.2,2023-01-14,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-15T23:00:00.000Z,0.1033962226296464,29220.967,2023-01-15,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-16T23:00:00.000Z,0.08582856931791623,23188.014,2023-01-16,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-17T23:00:00.000Z,0.08723743510612468,25528.701,2023-01-17,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-18T23:00:00.000Z,0.07357587028792396,22035.722,2023-01-18,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-19T23:00:00.000Z,0.05630118267076463,19848.476,2023-01-19,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-20T23:00:00.000Z,0.047341315625996985,14130.916,2023-01-20,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-21T23:00:00.000Z,0.05886768084465026,17361.618,2023-01-21,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-22T23:00:00.000Z,0.06584490623521856,21967.131,2023-01-22,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-23T23:00:00.000Z,0.06919798219163455,26321.4,2023-01-23,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-24T23:00:00.000Z,0.0430052893239814,15551.696,2023-01-24,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-25T23:00:00.000Z,0.04356099657680855,14732.261,2023-01-25,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-26T23:00:00.000Z,0.05056071528524063,16355.019,2023-01-26,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-27T23:00:00.000Z,0.05762111026078981,17841.376,2023-01-27,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-28T23:00:00.000Z,0.05672927785735959,18841.53,2023-01-28,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-29T23:00:00.000Z,0.03345850670808278,13722.603,2023-01-29,23:00:00,false
No-Renovable,Turbinación bombeo,2023-01-30T23:00:00.000Z,0.021230495021451745,8444.621,2023-01-30,23:00:00,false
No-Renovable,Nuclear,2022-12-31T23:00:00.000Z,0.5651839652172661,154675.736,2022-12-31,23:00:00,true
No-Renovable,Nuclear,2023-01-01T23:00:00.000Z,0.4169636633991647,162687.171,2023-01-01,23:00:00,true
No-Renovable,Nuclear,2023-01-02T23:00:00.000Z,0.415846549732796,169453.632,2023-01-02,23:00:00,true
No-Renovable,Nuclear,2023-01-03T23:00:00.000Z,0.44110534516696315,169747.896,2023-01-03,23:00:00,true
No-Renovable,Nuclear,2023-01-04T23:00:00.000Z,0.41995963705123834,169859.286,2023-01-04,23:00:00,true
No-Renovable,Nuclear,2023-01-05T23:00:00.000Z,0.5026904672985149,169840.35,2023-01-05,23:00:00,true
No-Renovable,Nuclear,2023-01-06T23:00:00.000Z,0.5035726136592426,136141.194,2023-01-06,23:00:00,true
No-Renovable,Nuclear,2023-01-07T23:00:00.000Z,0.512783973829425,119629.148,2023-01-07,23:00:00,true
No-Renovable,Nuclear,2023-01-08T23:00:00.000Z,0.473398868530829,149044.166,2023-01-08,23:00:00,true
No-Renovable,Nuclear,2023-01-09T23:00:00.000Z,0.4824637784143304,169479.445,2023-01-09,23:00:00,true
No-Renovable,Nuclear,2023-01-10T23:00:00.000Z,0.47043934559152006,169679.709,2023-01-10,23:00:00,true
No-Renovable,Nuclear,2023-01-11T23:00:00.000Z,0.47457118654516384,169676.923,2023-01-11,23:00:00,true
No-Renovable,Nuclear,2023-01-12T23:00:00.000Z,0.465879118716169,169690.963,2023-01-12,23:00:00,true
No-Renovable,Nuclear,2023-01-13T23:00:00.000Z,0.5560745682085081,169779.379,2023-01-13,23:00:00,true
No-Renovable,Nuclear,2023-01-14T23:00:00.000Z,0.6005620953238419,169471.037,2023-01-14,23:00:00,true
No-Renovable,Nuclear,2023-01-15T23:00:00.000Z,0.5370944770560998,151789.104,2023-01-15,23:00:00,true
No-Renovable,Nuclear,2023-01-16T23:00:00.000Z,0.5604965783068655,151427.463,2023-01-16,23:00:00,true
No-Renovable,Nuclear,2023-01-17T23:00:00.000Z,0.5261561868615556,153971.56,2023-01-17,23:00:00,true
No-Renovable,Nuclear,2023-01-18T23:00:00.000Z,0.5660089084187274,169517.736,2023-01-18,23:00:00,true
No-Renovable,Nuclear,2023-01-19T23:00:00.000Z,0.4819468756647232,169906.04,2023-01-19,23:00:00,true
No-Renovable,Nuclear,2023-01-20T23:00:00.000Z,0.570183089279684,170194.031,2023-01-20,23:00:00,true
No-Renovable,Nuclear,2023-01-21T23:00:00.000Z,0.576857784956886,170130.441,2023-01-21,23:00:00,true
No-Renovable,Nuclear,2023-01-22T23:00:00.000Z,0.5101039420705923,170180.516,2023-01-22,23:00:00,true
No-Renovable,Nuclear,2023-01-23T23:00:00.000Z,0.44710655674147604,170069.562,2023-01-23,23:00:00,true
No-Renovable,Nuclear,2023-01-24T23:00:00.000Z,0.47034579324645664,170087.794,2023-01-24,23:00:00,true
No-Renovable,Nuclear,2023-01-25T23:00:00.000Z,0.50284344305576,170060.867,2023-01-25,23:00:00,true
No-Renovable,Nuclear,2023-01-26T23:00:00.000Z,0.5258811754426139,170108.286,2023-01-26,23:00:00,true
No-Renovable,Nuclear,2023-01-27T23:00:00.000Z,0.5493964126968962,170111.057,2023-01-27,23:00:00,true
No-Renovable,Nuclear,2023-01-28T23:00:00.000Z,0.512228544447104,170126.782,2023-01-28,23:00:00,true
No-Renovable,Nuclear,2023-01-29T23:00:00.000Z,0.41472607534763306,170094.898,2023-01-29,23:00:00,true
No-Renovable,Nuclear,2023-01-30T23:00:00.000Z,0.4277248442068662,170131.417,2023-01-30,23:00:00,true
No-Renovable,Ciclo combinado,2022-12-31T23:00:00.000Z,0.2335450636798796,63915.038,2022-12-31,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-01T23:00:00.000Z,0.3734265228427048,145700.237,2023-01-01,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-02T23:00:00.000Z,0.3707052527542752,151058.97,2023-01-02,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-03T23:00:00.000Z,0.30923032911741577,118999.233,2023-01-03,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-04T23:00:00.000Z,0.36979275783731613,149568.502,2023-01-04,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-05T23:00:00.000Z,0.27147837750403464,91722.413,2023-01-05,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-06T23:00:00.000Z,0.2364588619792995,63926.812,2023-01-06,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-07T23:00:00.000Z,0.24590624080972415,57368.318,2023-01-07,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-08T23:00:00.000Z,0.2525101206666467,79499.895,2023-01-08,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-09T23:00:00.000Z,0.24345615329102982,85521.06,2023-01-09,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-10T23:00:00.000Z,0.2562588290963913,92428.331,2023-01-10,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-11T23:00:00.000Z,0.25862714140461524,92468.862,2023-01-11,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-12T23:00:00.000Z,0.26562956854648145,96752.431,2023-01-12,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-13T23:00:00.000Z,0.21143355953572907,64554.397,2023-01-13,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-14T23:00:00.000Z,0.16967704592644986,47880.719,2023-01-14,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-15T23:00:00.000Z,0.17393029253466205,49154.71,2023-01-15,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-16T23:00:00.000Z,0.1617848196413625,43708.857,2023-01-16,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-17T23:00:00.000Z,0.20254435714500904,59271.508,2023-01-17,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-18T23:00:00.000Z,0.18022136289022442,53975.683,2023-01-18,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-19T23:00:00.000Z,0.27473080093133617,96853.875,2023-01-19,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-20T23:00:00.000Z,0.19138350336438165,57126.089,2023-01-20,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-21T23:00:00.000Z,0.1940461215540534,57229.274,2023-01-21,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-22T23:00:00.000Z,0.24045134056576087,80219.206,2023-01-22,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-23T23:00:00.000Z,0.3067181066884828,116668.864,2023-01-23,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-24T23:00:00.000Z,0.2884174222981555,104298.335,2023-01-24,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-25T23:00:00.000Z,0.24974458929937457,84463.23,2023-01-25,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-26T23:00:00.000Z,0.23649003761154835,76498.108,2023-01-26,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-27T23:00:00.000Z,0.21185936922155438,65598.574,2023-01-27,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-28T23:00:00.000Z,0.2560009222395806,85025.744,2023-01-28,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-29T23:00:00.000Z,0.3543403548015338,145328.423,2023-01-29,23:00:00,false
No-Renovable,Ciclo combinado,2023-01-30T23:00:00.000Z,0.3311607448756191,131722.175,2023-01-30,23:00:00,false
No-Renovable,Carbón,2022-12-31T23:00:00.000Z,0.03880531534290657,10619.977,2022-12-31,23:00:00,false
No-Renovable,Carbón,2023-01-01T23:00:00.000Z,0.03202864080915865,12496.65,2023-01-01,23:00:00,false
No-Renovable,Carbón,2023-01-02T23:00:00.000Z,0.03522158525047142,14352.471,2023-01-02,23:00:00,false
No-Renovable,Carbón,2023-01-03T23:00:00.000Z,0.03765271223849906,14489.665,2023-01-03,23:00:00,false
No-Renovable,Carbón,2023-01-04T23:00:00.000Z,0.020098255960696733,8129.056,2023-01-04,23:00:00,false
No-Renovable,Carbón,2023-01-05T23:00:00.000Z,0.016444828859658346,5556.094,2023-01-05,23:00:00,false
No-Renovable,Carbón,2023-01-06T23:00:00.000Z,0.014957255275316111,4043.704,2023-01-06,23:00:00,false
No-Renovable,Carbón,2023-01-07T23:00:00.000Z,0.024468092571184406,5708.246,2023-01-07,23:00:00,false
No-Renovable,Carbón,2023-01-08T23:00:00.000Z,0.02254938366009615,7099.413,2023-01-08,23:00:00,false
No-Renovable,Carbón,2023-01-09T23:00:00.000Z,0.04021643684065792,14127.194,2023-01-09,23:00:00,false
No-Renovable,Carbón,2023-01-10T23:00:00.000Z,0.04306627573648202,15533.295,2023-01-10,23:00:00,false
No-Renovable,Carbón,2023-01-11T23:00:00.000Z,0.03988214131935145,14259.355,2023-01-11,23:00:00,false
No-Renovable,Carbón,2023-01-12T23:00:00.000Z,0.035303168786548544,12858.762,2023-01-12,23:00:00,false
No-Renovable,Carbón,2023-01-13T23:00:00.000Z,0.01922677594324121,5870.274,2023-01-13,23:00:00,false
No-Renovable,Carbón,2023-01-14T23:00:00.000Z,0.021468916354895094,6058.257,2023-01-14,23:00:00,false
No-Renovable,Carbón,2023-01-15T23:00:00.000Z,0.023254311233437637,6571.937,2023-01-15,23:00:00,false
No-Renovable,Carbón,2023-01-16T23:00:00.000Z,0.02592493529580799,7004.052,2023-01-16,23:00:00,false
No-Renovable,Carbón,2023-01-17T23:00:00.000Z,0.024802933147669324,7258.199,2023-01-17,23:00:00,false
No-Renovable,Carbón,2023-01-18T23:00:00.000Z,0.026222091850118628,7853.427,2023-01-18,23:00:00,false
No-Renovable,Carbón,2023-01-19T23:00:00.000Z,0.024282190361377628,8560.468,2023-01-19,23:00:00,false
No-Renovable,Carbón,2023-01-20T23:00:00.000Z,0.022334844851148963,6666.731,2023-01-20,23:00:00,false
No-Renovable,Carbón,2023-01-21T23:00:00.000Z,0.020612726829756588,6079.232,2023-01-21,23:00:00,false
No-Renovable,Carbón,2023-01-22T23:00:00.000Z,0.02518941860232711,8403.676,2023-01-22,23:00:00,false
No-Renovable,Carbón,2023-01-23T23:00:00.000Z,0.02787688562342437,10603.758,2023-01-23,23:00:00,false
No-Renovable,Carbón,2023-01-24T23:00:00.000Z,0.03715699211736656,13436.818,2023-01-24,23:00:00,false
No-Renovable,Carbón,2023-01-25T23:00:00.000Z,0.03930596805417534,13293.217,2023-01-25,23:00:00,false
No-Renovable,Carbón,2023-01-26T23:00:00.000Z,0.027921916224213385,9031.982,2023-01-26,23:00:00,false
No-Renovable,Carbón,2023-01-27T23:00:00.000Z,0.01944951980941324,6022.206,2023-01-27,23:00:00,false
No-Renovable,Carbón,2023-01-28T23:00:00.000Z,0.017984632286955446,5973.247,2023-01-28,23:00:00,false
No-Renovable,Carbón,2023-01-29T23:00:00.000Z,0.030473264714882587,12498.242,2023-01-29,23:00:00,false
No-Renovable,Carbón,2023-01-30T23:00:00.000Z,0.037772721813163136,15024.441,2023-01-30,23:00:00,false
No-Renovable,Motores diésel,2022-12-31T23:00:00.000Z,0.020007212542536488,5475.439,2022-12-31,23:00:00,false
No-Renovable,Motores diésel,2023-01-01T23:00:00.000Z,0.017179460520242863,6702.929,2023-01-01,23:00:00,false
No-Renovable,Motores diésel,2023-01-02T23:00:00.000Z,0.014895983914708172,6069.976,2023-01-02,23:00:00,false
No-Renovable,Motores diésel,2023-01-03T23:00:00.000Z,0.015597894016665878,6002.443,2023-01-03,23:00:00,false
No-Renovable,Motores diésel,2023-01-04T23:00:00.000Z,0.01607397199053013,6501.371,2023-01-04,23:00:00,false
No-Renovable,Motores diésel,2023-01-05T23:00:00.000Z,0.017095622839175758,5775.973,2023-01-05,23:00:00,false
No-Renovable,Motores diésel,2023-01-06T23:00:00.000Z,0.02175221899116352,5880.727,2023-01-06,23:00:00,false
No-Renovable,Motores diésel,2023-01-07T23:00:00.000Z,0.023028489426885387,5372.396,2023-01-07,23:00:00,false
No-Renovable,Motores diésel,2023-01-08T23:00:00.000Z,0.019394613332647265,6106.17,2023-01-08,23:00:00,false
No-Renovable,Motores diésel,2023-01-09T23:00:00.000Z,0.01865958401371645,6554.722,2023-01-09,23:00:00,false
No-Renovable,Motores diésel,2023-01-10T23:00:00.000Z,0.015950835078195297,5753.203,2023-01-10,23:00:00,false
No-Renovable,Motores diésel,2023-01-11T23:00:00.000Z,0.014820186043389754,5298.77,2023-01-11,23:00:00,false
No-Renovable,Motores diésel,2023-01-12T23:00:00.000Z,0.015013695097750208,5468.561,2023-01-12,23:00:00,false
No-Renovable,Motores diésel,2023-01-13T23:00:00.000Z,0.019103700843234095,5832.697,2023-01-13,23:00:00,false
No-Renovable,Motores diésel,2023-01-14T23:00:00.000Z,0.01847382835364906,5213.081,2023-01-14,23:00:00,false
No-Renovable,Motores diésel,2023-01-15T23:00:00.000Z,0.01954427535300419,5523.438,2023-01-15,23:00:00,false
No-Renovable,Motores diésel,2023-01-16T23:00:00.000Z,0.02192686913208516,5923.908,2023-01-16,23:00:00,false
No-Renovable,Motores diésel,2023-01-17T23:00:00.000Z,0.021431777961645998,6271.682,2023-01-17,23:00:00,false
No-Renovable,Motores diésel,2023-01-18T23:00:00.000Z,0.0188400077140779,5642.518,2023-01-18,23:00:00,false
No-Renovable,Motores diésel,2023-01-19T23:00:00.000Z,0.01573809227163863,5548.323,2023-01-19,23:00:00,false
No-Renovable,Motores diésel,2023-01-20T23:00:00.000Z,0.018173642093301766,5424.653,2023-01-20,23:00:00,false
No-Renovable,Motores diésel,2023-01-21T23:00:00.000Z,0.01814313903716274,5350.886,2023-01-21,23:00:00,false
No-Renovable,Motores diésel,2023-01-22T23:00:00.000Z,0.019690291171770728,6569.061,2023-01-22,23:00:00,false
No-Renovable,Motores diésel,2023-01-23T23:00:00.000Z,0.016207374438694588,6164.931,2023-01-23,23:00:00,false
No-Renovable,Motores diésel,2023-01-24T23:00:00.000Z,0.01736327423310218,6278.957,2023-01-24,23:00:00,false
No-Renovable,Motores diésel,2023-01-25T23:00:00.000Z,0.017484808726408133,5913.335,2023-01-25,23:00:00,false
No-Renovable,Motores diésel,2023-01-26T23:00:00.000Z,0.01979337638798141,6402.62,2023-01-26,23:00:00,false
No-Renovable,Motores diésel,2023-01-27T23:00:00.000Z,0.021163557497976434,6552.928,2023-01-27,23:00:00,false
No-Renovable,Motores diésel,2023-01-28T23:00:00.000Z,0.020776019034631846,6900.352,2023-01-28,23:00:00,false
No-Renovable,Motores diésel,2023-01-29T23:00:00.000Z,0.017273037477675238,7084.328,2023-01-29,23:00:00,false
No-Renovable,Motores diésel,2023-01-30T23:00:00.000Z,0.01777881721225559,7071.685,2023-01-30,23:00:00,false
No-Renovable,Turbina de gas,2022-12-31T23:00:00.000Z,0.0033600689137121965,919.561,2022-12-31,23:00:00,false
No-Renovable,Turbina de gas,2023-01-01T23:00:00.000Z,0.003999181389907122,1560.365,2023-01-01,23:00:00,false
No-Renovable,Turbina de gas,2023-01-02T23:00:00.000Z,0.0030369202985609687,1237.517,2023-01-02,23:00:00,false
No-Renovable,Turbina de gas,2023-01-03T23:00:00.000Z,0.0030670311367168644,1180.267,2023-01-03,23:00:00,false
No-Renovable,Turbina de gas,2023-01-04T23:00:00.000Z,0.002665377779591254,1078.054,2023-01-04,23:00:00,false
No-Renovable,Turbina de gas,2023-01-05T23:00:00.000Z,0.004235013429997535,1430.853,2023-01-05,23:00:00,false
No-Renovable,Turbina de gas,2023-01-06T23:00:00.000Z,0.0061505969038264385,1662.818,2023-01-06,23:00:00,false
No-Renovable,Turbina de gas,2023-01-07T23:00:00.000Z,0.007628383549078556,1779.652,2023-01-07,23:00:00,false
No-Renovable,Turbina de gas,2023-01-08T23:00:00.000Z,0.007225296020864033,2274.801,2023-01-08,23:00:00,false
No-Renovable,Turbina de gas,2023-01-09T23:00:00.000Z,0.0060884719882991385,2138.753,2023-01-09,23:00:00,false
No-Renovable,Turbina de gas,2023-01-10T23:00:00.000Z,0.005107990822042001,1842.368,2023-01-10,23:00:00,false
No-Renovable,Turbina de gas,2023-01-11T23:00:00.000Z,0.004981113203818676,1780.934,2023-01-11,23:00:00,false
No-Renovable,Turbina de gas,2023-01-12T23:00:00.000Z,0.00478593153749314,1743.219,2023-01-12,23:00:00,false
No-Renovable,Turbina de gas,2023-01-13T23:00:00.000Z,0.007183079713726669,2193.121,2023-01-13,23:00:00,false
No-Renovable,Turbina de gas,2023-01-14T23:00:00.000Z,0.0051069614143748636,1441.12,2023-01-14,23:00:00,false
No-Renovable,Turbina de gas,2023-01-15T23:00:00.000Z,0.009332063663604128,2637.349,2023-01-15,23:00:00,false
No-Renovable,Turbina de gas,2023-01-16T23:00:00.000Z,0.010451246928587472,2823.578,2023-01-16,23:00:00,false
No-Renovable,Turbina de gas,2023-01-17T23:00:00.000Z,0.010111838956735631,2959.075,2023-01-17,23:00:00,false
No-Renovable,Turbina de gas,2023-01-18T23:00:00.000Z,0.008961748216786436,2684.013,2023-01-18,23:00:00,false
No-Renovable,Turbina de gas,2023-01-19T23:00:00.000Z,0.008074342816853562,2846.537,2023-01-19,23:00:00,false
No-Renovable,Turbina de gas,2023-01-20T23:00:00.000Z,0.006604425828248,1971.356,2023-01-20,23:00:00,false
No-Renovable,Turbina de gas,2023-01-21T23:00:00.000Z,0.0062732553562511945,1850.147,2023-01-21,23:00:00,false
No-Renovable,Turbina de gas,2023-01-22T23:00:00.000Z,0.0070793717768575576,2361.815,2023-01-22,23:00:00,false
No-Renovable,Turbina de gas,2023-01-23T23:00:00.000Z,0.005081075327347247,1932.73,2023-01-23,23:00:00,false
No-Renovable,Turbina de gas,2023-01-24T23:00:00.000Z,0.004252720561850864,1537.881,2023-01-24,23:00:00,false
No-Renovable,Turbina de gas,2023-01-25T23:00:00.000Z,0.00456653794480269,1544.396,2023-01-25,23:00:00,false
No-Renovable,Turbina de gas,2023-01-26T23:00:00.000Z,0.007737251981759403,2502.791,2023-01-26,23:00:00,false
No-Renovable,Turbina de gas,2023-01-27T23:00:00.000Z,0.010920034440879012,3381.199,2023-01-27,23:00:00,false
No-Renovable,Turbina de gas,2023-01-28T23:00:00.000Z,0.006744214149772932,2239.96,2023-01-28,23:00:00,false
No-Renovable,Turbina de gas,2023-01-29T23:00:00.000Z,0.00827076618206885,3392.155,2023-01-29,23:00:00,false
No-Renovable,Turbina de gas,2023-01-30T23:00:00.000Z,0.008106448370341818,3224.413,2023-01-30,23:00:00,false
No-Renovable,Turbina de vapor,2022-12-31T23:00:00.000Z,0.01380777594139487,3778.819,2022-12-31,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-01T23:00:00.000Z,0.012483005548697744,4870.508,2023-01-01,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-02T23:00:00.000Z,0.009832588282925365,4006.689,2023-01-02,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-03T23:00:00.000Z,0.010512789357714021,4045.573,2023-01-03,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-04T23:00:00.000Z,0.010253941371200162,4147.368,2023-01-04,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-05T23:00:00.000Z,0.010348174497862494,3496.262,2023-01-05,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-06T23:00:00.000Z,0.014696275712221187,3973.148,2023-01-06,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-07T23:00:00.000Z,0.015231549931868855,3553.421,2023-01-07,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-08T23:00:00.000Z,0.012848430679289648,4045.18,2023-01-08,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-09T23:00:00.000Z,0.0115014013792477,4040.202,2023-01-09,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-10T23:00:00.000Z,0.009852006024057128,3553.456,2023-01-10,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-11T23:00:00.000Z,0.00819119184212104,2928.657,2023-01-11,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-12T23:00:00.000Z,0.008895552867787421,3240.1,2023-01-12,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-13T23:00:00.000Z,0.013781709096916842,4207.799,2023-01-13,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-14T23:00:00.000Z,0.011320322460359036,3194.452,2023-01-14,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-15T23:00:00.000Z,0.012535966660457025,3542.809,2023-01-15,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-16T23:00:00.000Z,0.015731499644638738,4250.126,2023-01-16,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-17T23:00:00.000Z,0.013849355338251339,4052.802,2023-01-17,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-18T23:00:00.000Z,0.011021921947681361,3301.028,2023-01-18,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-19T23:00:00.000Z,0.009666061165958497,3407.683,2023-01-19,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-20T23:00:00.000Z,0.010527748032844161,3142.429,2023-01-20,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-21T23:00:00.000Z,0.010308469026797905,3040.237,2023-01-21,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-22T23:00:00.000Z,0.011330283022122117,3780.001,2023-01-22,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-23T23:00:00.000Z,0.010318729051791592,3925.019,2023-01-23,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-24T23:00:00.000Z,0.009775684359274332,3535.111,2023-01-24,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-25T23:00:00.000Z,0.008839298660510074,2989.437,2023-01-25,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-26T23:00:00.000Z,0.010935742919128053,3537.416,2023-01-26,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-27T23:00:00.000Z,0.013094866585468398,4054.598,2023-01-27,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-28T23:00:00.000Z,0.013444231831972998,4465.241,2023-01-28,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-29T23:00:00.000Z,0.013332760696721643,5468.271,2023-01-29,23:00:00,false
No-Renovable,Turbina de vapor,2023-01-30T23:00:00.000Z,0.011204137982789956,4456.547,2023-01-30,23:00:00,false
