Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2019-02-03T23:00:00.000Z,"","",48.57,1.0
2019-02-04T00:00:00.000Z,"","",45.47,1.0
2019-02-04T01:00:00.000Z,"","",41.15,1.0
2019-02-04T02:00:00.000Z,"","",39.21,1.0
2019-02-04T03:00:00.000Z,"","",38.55,1.0
2019-02-04T04:00:00.000Z,"","",43.01,1.0
2019-02-04T05:00:00.000Z,"","",49.61,1.0
2019-02-04T06:00:00.000Z,"","",64.1,1.0
2019-02-04T07:00:00.000Z,"","",64.59,1.0
2019-02-04T08:00:00.000Z,"","",66.55,1.0
2019-02-04T09:00:00.000Z,"","",66.55,1.0
2019-02-04T10:00:00.000Z,"","",65.13,1.0
2019-02-04T11:00:00.000Z,"","",63.93,1.0
2019-02-04T12:00:00.000Z,"","",63.53,1.0
2019-02-04T13:00:00.000Z,"","",62.03,1.0
2019-02-04T14:00:00.000Z,"","",61.01,1.0
2019-02-04T15:00:00.000Z,"","",61.01,1.0
2019-02-04T16:00:00.000Z,"","",63.93,1.0
2019-02-04T17:00:00.000Z,"","",69.04,1.0
2019-02-04T18:00:00.000Z,"","",70.66,1.0
2019-02-04T19:00:00.000Z,"","",69.58,1.0
2019-02-04T20:00:00.000Z,"","",68.5,1.0
2019-02-04T21:00:00.000Z,"","",66.1,1.0
2019-02-04T22:00:00.000Z,"","",63.01,1.0
2019-02-04T23:00:00.000Z,"","",58.3,1.0
2019-02-05T00:00:00.000Z,"","",54.44,1.0
2019-02-05T01:00:00.000Z,"","",51.78,1.0
2019-02-05T02:00:00.000Z,"","",48.77,1.0
2019-02-05T03:00:00.000Z,"","",48.77,1.0
2019-02-05T04:00:00.000Z,"","",49.15,1.0
2019-02-05T05:00:00.000Z,"","",59.46,1.0
2019-02-05T06:00:00.000Z,"","",64.09,1.0
2019-02-05T07:00:00.000Z,"","",68.07,1.0
2019-02-05T08:00:00.000Z,"","",68.0,1.0
2019-02-05T09:00:00.000Z,"","",65.79,1.0
2019-02-05T10:00:00.000Z,"","",62.85,1.0
2019-02-05T11:00:00.000Z,"","",59.35,1.0
2019-02-05T12:00:00.000Z,"","",58.18,1.0
2019-02-05T13:00:00.000Z,"","",57.96,1.0
2019-02-05T14:00:00.000Z,"","",58.04,1.0
2019-02-05T15:00:00.000Z,"","",60.35,1.0
2019-02-05T16:00:00.000Z,"","",63.06,1.0
2019-02-05T17:00:00.000Z,"","",65.79,1.0
2019-02-05T18:00:00.000Z,"","",66.83,1.0
2019-02-05T19:00:00.000Z,"","",67.5,1.0
2019-02-05T20:00:00.000Z,"","",67.1,1.0
2019-02-05T21:00:00.000Z,"","",63.75,1.0
2019-02-05T22:00:00.000Z,"","",62.51,1.0
2019-02-05T23:00:00.000Z,"","",63.25,1.0
2019-02-06T00:00:00.000Z,"","",60.5,1.0
2019-02-06T01:00:00.000Z,"","",55.07,1.0
2019-02-06T02:00:00.000Z,"","",54.0,1.0
2019-02-06T03:00:00.000Z,"","",52.73,1.0
2019-02-06T04:00:00.000Z,"","",55.68,1.0
2019-02-06T05:00:00.000Z,"","",59.48,1.0
2019-02-06T06:00:00.000Z,"","",63.0,1.0
2019-02-06T07:00:00.000Z,"","",65.64,1.0
2019-02-06T08:00:00.000Z,"","",66.85,1.0
2019-02-06T09:00:00.000Z,"","",66.55,1.0
2019-02-06T10:00:00.000Z,"","",64.18,1.0
2019-02-06T11:00:00.000Z,"","",63.1,1.0
2019-02-06T12:00:00.000Z,"","",61.98,1.0
2019-02-06T13:00:00.000Z,"","",57.51,1.0
2019-02-06T14:00:00.000Z,"","",55.37,1.0
2019-02-06T15:00:00.000Z,"","",56.73,1.0
2019-02-06T16:00:00.000Z,"","",60.32,1.0
2019-02-06T17:00:00.000Z,"","",63.1,1.0
2019-02-06T18:00:00.000Z,"","",66.98,1.0
2019-02-06T19:00:00.000Z,"","",67.52,1.0
2019-02-06T20:00:00.000Z,"","",66.55,1.0
2019-02-06T21:00:00.000Z,"","",63.08,1.0
2019-02-06T22:00:00.000Z,"","",61.1,1.0
2019-02-06T23:00:00.000Z,"","",52.91,1.0
2019-02-07T00:00:00.000Z,"","",48.65,1.0
2019-02-07T01:00:00.000Z,"","",45.97,1.0
2019-02-07T02:00:00.000Z,"","",45.47,1.0
2019-02-07T03:00:00.000Z,"","",43.97,1.0
2019-02-07T04:00:00.000Z,"","",45.87,1.0
2019-02-07T05:00:00.000Z,"","",50.33,1.0
2019-02-07T06:00:00.000Z,"","",61.12,1.0
2019-02-07T07:00:00.000Z,"","",62.27,1.0
2019-02-07T08:00:00.000Z,"","",63.75,1.0
2019-02-07T09:00:00.000Z,"","",64.17,1.0
2019-02-07T10:00:00.000Z,"","",62.58,1.0
2019-02-07T11:00:00.000Z,"","",62.27,1.0
2019-02-07T12:00:00.000Z,"","",62.01,1.0
2019-02-07T13:00:00.000Z,"","",56.0,1.0
2019-02-07T14:00:00.000Z,"","",53.51,1.0
2019-02-07T15:00:00.000Z,"","",54.72,1.0
2019-02-07T16:00:00.000Z,"","",60.86,1.0
2019-02-07T17:00:00.000Z,"","",64.21,1.0
2019-02-07T18:00:00.000Z,"","",67.2,1.0
2019-02-07T19:00:00.000Z,"","",68.07,1.0
2019-02-07T20:00:00.000Z,"","",67.55,1.0
2019-02-07T21:00:00.000Z,"","",65.69,1.0
2019-02-07T22:00:00.000Z,"","",65.0,1.0
2019-02-07T23:00:00.000Z,"","",65.0,1.0
2019-02-08T00:00:00.000Z,"","",61.21,1.0
2019-02-08T01:00:00.000Z,"","",52.73,1.0
2019-02-08T02:00:00.000Z,"","",51.02,1.0
2019-02-08T03:00:00.000Z,"","",49.14,1.0
2019-02-08T04:00:00.000Z,"","",49.13,1.0
2019-02-08T05:00:00.000Z,"","",53.21,1.0
