Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2016-08-18T01:00:00.000Z,"","",37.92,1.0
2016-08-18T02:00:00.000Z,"","",37.92,1.0
2016-08-18T03:00:00.000Z,"","",38.47,1.0
2016-08-18T04:00:00.000Z,"","",42.1,1.0
2016-08-18T05:00:00.000Z,"","",40.0,1.0
2016-08-18T06:00:00.000Z,"","",43.85,1.0
2016-08-18T07:00:00.000Z,"","",45.66,1.0
2016-08-18T08:00:00.000Z,"","",43.74,1.0
2016-08-18T09:00:00.000Z,"","",43.9,1.0
2016-08-18T10:00:00.000Z,"","",45.6,1.0
2016-08-18T11:00:00.000Z,"","",46.16,1.0
2016-08-18T12:00:00.000Z,"","",45.46,1.0
2016-08-18T13:00:00.000Z,"","",44.5,1.0
2016-08-18T14:00:00.000Z,"","",44.69,1.0
2016-08-18T15:00:00.000Z,"","",45.58,1.0
2016-08-18T16:00:00.000Z,"","",44.79,1.0
2016-08-18T17:00:00.000Z,"","",45.66,1.0
2016-08-18T18:00:00.000Z,"","",45.66,1.0
2016-08-18T19:00:00.000Z,"","",47.62,1.0
2016-08-18T20:00:00.000Z,"","",45.8,1.0
2016-08-18T21:00:00.000Z,"","",44.69,1.0
2016-08-18T22:00:00.000Z,"","",44.79,1.0
2016-08-18T23:00:00.000Z,"","",44.6,1.0
2016-08-19T00:00:00.000Z,"","",41.68,1.0
2016-08-19T01:00:00.000Z,"","",39.0,1.0
2016-08-19T02:00:00.000Z,"","",38.0,1.0
2016-08-19T03:00:00.000Z,"","",37.63,1.0
2016-08-19T04:00:00.000Z,"","",42.0,1.0
2016-08-19T05:00:00.000Z,"","",40.0,1.0
2016-08-19T06:00:00.000Z,"","",44.21,1.0
2016-08-19T07:00:00.000Z,"","",46.1,1.0
2016-08-19T08:00:00.000Z,"","",43.24,1.0
2016-08-19T09:00:00.000Z,"","",42.1,1.0
2016-08-19T10:00:00.000Z,"","",44.0,1.0
2016-08-19T11:00:00.000Z,"","",44.01,1.0
2016-08-19T12:00:00.000Z,"","",43.0,1.0
2016-08-19T13:00:00.000Z,"","",41.1,1.0
2016-08-19T14:00:00.000Z,"","",42.0,1.0
2016-08-19T15:00:00.000Z,"","",42.35,1.0
2016-08-19T16:00:00.000Z,"","",41.67,1.0
2016-08-19T17:00:00.000Z,"","",41.0,1.0
2016-08-19T18:00:00.000Z,"","",42.1,1.0
2016-08-19T19:00:00.000Z,"","",45.6,1.0
2016-08-19T20:00:00.000Z,"","",42.1,1.0
2016-08-19T21:00:00.000Z,"","",40.83,1.0
2016-08-19T22:00:00.000Z,"","",47.69,1.0
2016-08-19T23:00:00.000Z,"","",46.93,1.0
2016-08-20T00:00:00.000Z,"","",44.6,1.0
2016-08-20T01:00:00.000Z,"","",41.3,1.0
2016-08-20T02:00:00.000Z,"","",39.5,1.0
2016-08-20T03:00:00.000Z,"","",38.0,1.0
2016-08-20T04:00:00.000Z,"","",38.0,1.0
2016-08-20T05:00:00.000Z,"","",34.97,1.0
2016-08-20T06:00:00.000Z,"","",37.26,1.0
2016-08-20T07:00:00.000Z,"","",41.1,1.0
2016-08-20T08:00:00.000Z,"","",35.4,1.0
2016-08-20T09:00:00.000Z,"","",35.69,1.0
2016-08-20T10:00:00.000Z,"","",36.07,1.0
2016-08-20T11:00:00.000Z,"","",37.0,1.0
2016-08-20T12:00:00.000Z,"","",36.81,1.0
2016-08-20T13:00:00.000Z,"","",36.0,1.0
2016-08-20T14:00:00.000Z,"","",35.69,1.0
2016-08-20T15:00:00.000Z,"","",35.69,1.0
2016-08-20T16:00:00.000Z,"","",37.1,1.0
2016-08-20T17:00:00.000Z,"","",38.97,1.0
2016-08-20T18:00:00.000Z,"","",41.85,1.0
2016-08-20T19:00:00.000Z,"","",44.5,1.0
2016-08-20T20:00:00.000Z,"","",43.85,1.0
2016-08-20T21:00:00.000Z,"","",41.5,1.0
2016-08-20T22:00:00.000Z,"","",38.01,1.0
2016-08-20T23:00:00.000Z,"","",33.79,1.0
2016-08-21T00:00:00.000Z,"","",32.69,1.0
