Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2015-04-06T03:00:00.000Z,"","",30.0,1.0
2015-04-06T04:00:00.000Z,"","",33.78,1.0
2015-04-06T05:00:00.000Z,"","",35.3,1.0
2015-04-06T06:00:00.000Z,"","",41.09,1.0
2015-04-06T07:00:00.000Z,"","",43.5,1.0
2015-04-06T08:00:00.000Z,"","",41.79,1.0
2015-04-06T09:00:00.000Z,"","",40.12,1.0
2015-04-06T10:00:00.000Z,"","",40.12,1.0
2015-04-06T11:00:00.000Z,"","",40.12,1.0
2015-04-06T12:00:00.000Z,"","",37.69,1.0
2015-04-06T13:00:00.000Z,"","",30.0,1.0
2015-04-06T14:00:00.000Z,"","",30.0,1.0
2015-04-06T15:00:00.000Z,"","",30.0,1.0
2015-04-06T16:00:00.000Z,"","",31.78,1.0
2015-04-06T17:00:00.000Z,"","",40.32,1.0
2015-04-06T18:00:00.000Z,"","",43.38,1.0
2015-04-06T19:00:00.000Z,"","",50.48,1.0
2015-04-06T20:00:00.000Z,"","",46.76,1.0
2015-04-06T21:00:00.000Z,"","",43.89,1.0
2015-04-06T22:00:00.000Z,"","",41.1,1.0
2015-04-06T23:00:00.000Z,"","",38.4,1.0
2015-04-07T00:00:00.000Z,"","",34.97,1.0
2015-04-07T01:00:00.000Z,"","",28.01,1.0
2015-04-07T02:00:00.000Z,"","",29.28,1.0
2015-04-07T03:00:00.000Z,"","",36.42,1.0
2015-04-07T04:00:00.000Z,"","",42.69,1.0
2015-04-07T05:00:00.000Z,"","",45.69,1.0
2015-04-07T06:00:00.000Z,"","",50.48,1.0
2015-04-07T07:00:00.000Z,"","",56.19,1.0
2015-04-07T08:00:00.000Z,"","",57.69,1.0
2015-04-07T09:00:00.000Z,"","",55.69,1.0
2015-04-07T10:00:00.000Z,"","",51.15,1.0
2015-04-07T11:00:00.000Z,"","",49.95,1.0
2015-04-07T12:00:00.000Z,"","",45.1,1.0
2015-04-07T13:00:00.000Z,"","",42.95,1.0
2015-04-07T14:00:00.000Z,"","",40.75,1.0
2015-04-07T15:00:00.000Z,"","",42.69,1.0
2015-04-07T16:00:00.000Z,"","",42.95,1.0
2015-04-07T17:00:00.000Z,"","",43.1,1.0
2015-04-07T18:00:00.000Z,"","",50.48,1.0
2015-04-07T19:00:00.000Z,"","",56.69,1.0
2015-04-07T20:00:00.000Z,"","",45.69,1.0
2015-04-07T21:00:00.000Z,"","",40.12,1.0
2015-04-07T22:00:00.000Z,"","",41.55,1.0
2015-04-07T23:00:00.000Z,"","",29.15,1.0
2015-04-08T00:00:00.000Z,"","",27.53,1.0
2015-04-08T01:00:00.000Z,"","",27.45,1.0
2015-04-08T02:00:00.000Z,"","",26.76,1.0
2015-04-08T03:00:00.000Z,"","",27.22,1.0
2015-04-08T04:00:00.000Z,"","",29.65,1.0
2015-04-08T05:00:00.000Z,"","",37.05,1.0
2015-04-08T06:00:00.000Z,"","",41.88,1.0
2015-04-08T07:00:00.000Z,"","",44.12,1.0
2015-04-08T08:00:00.000Z,"","",45.1,1.0
2015-04-08T09:00:00.000Z,"","",45.0,1.0
2015-04-08T10:00:00.000Z,"","",45.6,1.0
2015-04-08T11:00:00.000Z,"","",45.1,1.0
2015-04-08T12:00:00.000Z,"","",43.19,1.0
2015-04-08T13:00:00.000Z,"","",43.01,1.0
2015-04-08T14:00:00.000Z,"","",42.95,1.0
2015-04-08T15:00:00.000Z,"","",42.94,1.0
2015-04-08T16:00:00.000Z,"","",44.65,1.0
2015-04-08T17:00:00.000Z,"","",48.0,1.0
2015-04-08T18:00:00.000Z,"","",52.69,1.0
2015-04-08T19:00:00.000Z,"","",58.99,1.0
2015-04-08T20:00:00.000Z,"","",55.11,1.0
2015-04-08T21:00:00.000Z,"","",50.5,1.0
2015-04-08T22:00:00.000Z,"","",50.0,1.0
2015-04-08T23:00:00.000Z,"","",45.52,1.0
2015-04-09T00:00:00.000Z,"","",40.63,1.0
2015-04-09T01:00:00.000Z,"","",36.98,1.0
2015-04-09T02:00:00.000Z,"","",37.0,1.0
2015-04-09T03:00:00.000Z,"","",39.4,1.0
2015-04-09T04:00:00.000Z,"","",48.0,1.0
2015-04-09T05:00:00.000Z,"","",50.1,1.0
2015-04-09T06:00:00.000Z,"","",53.19,1.0
2015-04-09T07:00:00.000Z,"","",56.77,1.0
2015-04-09T08:00:00.000Z,"","",59.6,1.0
2015-04-09T09:00:00.000Z,"","",57.69,1.0
2015-04-09T10:00:00.000Z,"","",56.69,1.0
2015-04-09T11:00:00.000Z,"","",56.18,1.0
2015-04-09T12:00:00.000Z,"","",52.1,1.0
2015-04-09T13:00:00.000Z,"","",50.48,1.0
2015-04-09T14:00:00.000Z,"","",51.49,1.0
2015-04-09T15:00:00.000Z,"","",52.1,1.0
2015-04-09T16:00:00.000Z,"","",53.02,1.0
2015-04-09T17:00:00.000Z,"","",56.18,1.0
2015-04-09T18:00:00.000Z,"","",59.98,1.0
2015-04-09T19:00:00.000Z,"","",61.89,1.0
2015-04-09T20:00:00.000Z,"","",55.0,1.0
2015-04-09T21:00:00.000Z,"","",51.69,1.0
2015-04-09T22:00:00.000Z,"","",54.1,1.0
2015-04-09T23:00:00.000Z,"","",47.02,1.0
2015-04-10T00:00:00.000Z,"","",42.33,1.0
2015-04-10T01:00:00.000Z,"","",41.95,1.0
2015-04-10T02:00:00.000Z,"","",42.05,1.0
2015-04-10T03:00:00.000Z,"","",42.17,1.0
2015-04-10T04:00:00.000Z,"","",54.1,1.0
2015-04-10T05:00:00.000Z,"","",59.2,1.0
2015-04-10T06:00:00.000Z,"","",61.6,1.0
2015-04-10T07:00:00.000Z,"","",60.99,1.0
2015-04-10T08:00:00.000Z,"","",61.69,1.0
2015-04-10T09:00:00.000Z,"","",60.69,1.0
2015-04-10T10:00:00.000Z,"","",60.69,1.0
2015-04-10T11:00:00.000Z,"","",60.19,1.0
2015-04-10T12:00:00.000Z,"","",59.2,1.0
2015-04-10T13:00:00.000Z,"","",58.0,1.0
2015-04-10T14:00:00.000Z,"","",57.6,1.0
2015-04-10T15:00:00.000Z,"","",59.1,1.0
2015-04-10T16:00:00.000Z,"","",59.18,1.0
2015-04-10T17:00:00.000Z,"","",59.03,1.0
2015-04-10T18:00:00.000Z,"","",60.0,1.0
2015-04-10T19:00:00.000Z,"","",64.1,1.0
2015-04-10T20:00:00.000Z,"","",60.85,1.0
2015-04-10T21:00:00.000Z,"","",60.55,1.0
2015-04-10T22:00:00.000Z,"","",51.87,1.0
2015-04-10T23:00:00.000Z,"","",46.85,1.0
2015-04-11T00:00:00.000Z,"","",42.15,1.0
2015-04-11T01:00:00.000Z,"","",44.3,1.0
2015-04-11T02:00:00.000Z,"","",43.38,1.0
2015-04-11T03:00:00.000Z,"","",43.0,1.0
2015-04-11T04:00:00.000Z,"","",44.28,1.0
2015-04-11T05:00:00.000Z,"","",45.03,1.0
2015-04-11T06:00:00.000Z,"","",50.48,1.0
2015-04-11T07:00:00.000Z,"","",54.24,1.0
2015-04-11T08:00:00.000Z,"","",59.23,1.0
2015-04-11T09:00:00.000Z,"","",57.6,1.0
2015-04-11T10:00:00.000Z,"","",55.1,1.0
2015-04-11T11:00:00.000Z,"","",53.69,1.0
2015-04-11T12:00:00.000Z,"","",52.6,1.0
2015-04-11T13:00:00.000Z,"","",51.01,1.0
2015-04-11T14:00:00.000Z,"","",46.18,1.0
2015-04-11T15:00:00.000Z,"","",44.29,1.0
2015-04-11T16:00:00.000Z,"","",44.67,1.0
2015-04-11T17:00:00.000Z,"","",44.3,1.0
2015-04-11T18:00:00.000Z,"","",51.83,1.0
2015-04-11T19:00:00.000Z,"","",57.6,1.0
2015-04-11T20:00:00.000Z,"","",57.17,1.0
2015-04-11T21:00:00.000Z,"","",55.04,1.0
2015-04-11T22:00:00.000Z,"","",50.74,1.0
2015-04-11T23:00:00.000Z,"","",40.54,1.0
2015-04-12T00:00:00.000Z,"","",36.7,1.0
2015-04-12T01:00:00.000Z,"","",36.7,1.0
2015-04-12T02:00:00.000Z,"","",32.01,1.0
2015-04-12T03:00:00.000Z,"","",31.1,1.0
2015-04-12T04:00:00.000Z,"","",31.9,1.0
2015-04-12T05:00:00.000Z,"","",30.0,1.0
2015-04-12T06:00:00.000Z,"","",29.81,1.0
2015-04-12T07:00:00.000Z,"","",32.01,1.0
2015-04-12T08:00:00.000Z,"","",36.7,1.0
2015-04-12T09:00:00.000Z,"","",31.9,1.0
2015-04-12T10:00:00.000Z,"","",28.16,1.0
2015-04-12T11:00:00.000Z,"","",26.88,1.0
2015-04-12T12:00:00.000Z,"","",25.99,1.0
2015-04-12T13:00:00.000Z,"","",19.79,1.0
2015-04-12T14:00:00.000Z,"","",12.4,1.0
2015-04-12T15:00:00.000Z,"","",15.13,1.0
2015-04-12T16:00:00.000Z,"","",25.2,1.0
2015-04-12T17:00:00.000Z,"","",30.0,1.0
2015-04-12T18:00:00.000Z,"","",40.54,1.0
2015-04-12T19:00:00.000Z,"","",55.1,1.0
2015-04-12T20:00:00.000Z,"","",51.48,1.0
2015-04-12T21:00:00.000Z,"","",47.38,1.0
2015-04-12T22:00:00.000Z,"","",40.54,1.0
2015-04-12T23:00:00.000Z,"","",33.99,1.0
2015-04-13T00:00:00.000Z,"","",32.01,1.0
2015-04-13T01:00:00.000Z,"","",31.1,1.0
2015-04-13T02:00:00.000Z,"","",30.45,1.0
2015-04-13T03:00:00.000Z,"","",34.98,1.0
2015-04-13T04:00:00.000Z,"","",43.94,1.0
2015-04-13T05:00:00.000Z,"","",53.0,1.0
2015-04-13T06:00:00.000Z,"","",56.77,1.0
2015-04-13T07:00:00.000Z,"","",59.47,1.0
2015-04-13T08:00:00.000Z,"","",57.48,1.0
2015-04-13T09:00:00.000Z,"","",53.41,1.0
2015-04-13T10:00:00.000Z,"","",50.05,1.0
2015-04-13T11:00:00.000Z,"","",48.88,1.0
2015-04-13T12:00:00.000Z,"","",47.17,1.0
2015-04-13T13:00:00.000Z,"","",44.19,1.0
2015-04-13T14:00:00.000Z,"","",44.23,1.0
2015-04-13T15:00:00.000Z,"","",46.9,1.0
2015-04-13T16:00:00.000Z,"","",49.54,1.0
2015-04-13T17:00:00.000Z,"","",53.0,1.0
2015-04-13T18:00:00.000Z,"","",57.48,1.0
2015-04-13T19:00:00.000Z,"","",60.69,1.0
2015-04-13T20:00:00.000Z,"","",55.32,1.0
2015-04-13T21:00:00.000Z,"","",47.07,1.0
2015-04-13T22:00:00.000Z,"","",40.1,1.0
2015-04-13T23:00:00.000Z,"","",33.83,1.0
2015-04-14T00:00:00.000Z,"","",31.84,1.0
2015-04-14T01:00:00.000Z,"","",27.58,1.0
2015-04-14T02:00:00.000Z,"","",27.08,1.0
2015-04-14T03:00:00.000Z,"","",29.99,1.0
2015-04-14T04:00:00.000Z,"","",36.0,1.0
2015-04-14T05:00:00.000Z,"","",48.07,1.0
2015-04-14T06:00:00.000Z,"","",50.48,1.0
2015-04-14T07:00:00.000Z,"","",52.6,1.0
2015-04-14T08:00:00.000Z,"","",52.99,1.0
2015-04-14T09:00:00.000Z,"","",51.49,1.0
2015-04-14T10:00:00.000Z,"","",46.84,1.0
2015-04-14T11:00:00.000Z,"","",45.0,1.0
2015-04-14T12:00:00.000Z,"","",44.01,1.0
2015-04-14T13:00:00.000Z,"","",39.67,1.0
2015-04-14T14:00:00.000Z,"","",39.75,1.0
2015-04-14T15:00:00.000Z,"","",41.7,1.0
2015-04-14T16:00:00.000Z,"","",43.0,1.0
2015-04-14T17:00:00.000Z,"","",47.5,1.0
2015-04-14T18:00:00.000Z,"","",50.48,1.0
2015-04-14T19:00:00.000Z,"","",55.69,1.0
2015-04-14T20:00:00.000Z,"","",50.94,1.0
2015-04-14T21:00:00.000Z,"","",45.7,1.0
