Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2021-01-10T12:00:00.000Z,"","",56.41,1.0
2021-01-10T13:00:00.000Z,"","",56.99,1.0
2021-01-10T14:00:00.000Z,"","",56.41,1.0
2021-01-10T15:00:00.000Z,"","",56.52,1.0
2021-01-10T16:00:00.000Z,"","",62.6,1.0
2021-01-10T17:00:00.000Z,"","",95.0,1.0
2021-01-10T18:00:00.000Z,"","",107.75,1.0
2021-01-10T19:00:00.000Z,"","",110.29,1.0
2021-01-10T20:00:00.000Z,"","",110.0,1.0
2021-01-10T21:00:00.000Z,"","",100.36,1.0
2021-01-10T22:00:00.000Z,"","",67.78,1.0
2021-01-10T23:00:00.000Z,"","",58.25,1.0
2021-01-11T00:00:00.000Z,"","",53.19,1.0
2021-01-11T01:00:00.000Z,"","",50.87,1.0
2021-01-11T02:00:00.000Z,"","",47.69,1.0
2021-01-11T03:00:00.000Z,"","",46.36,1.0
2021-01-11T04:00:00.000Z,"","",52.3,1.0
2021-01-11T05:00:00.000Z,"","",62.51,1.0
2021-01-11T06:00:00.000Z,"","",77.9,1.0
2021-01-11T07:00:00.000Z,"","",95.98,1.0
2021-01-11T08:00:00.000Z,"","",98.42,1.0
2021-01-11T09:00:00.000Z,"","",95.98,1.0
2021-01-11T10:00:00.000Z,"","",83.35,1.0
2021-01-11T11:00:00.000Z,"","",80.0,1.0
2021-01-11T12:00:00.000Z,"","",80.98,1.0
2021-01-11T13:00:00.000Z,"","",77.75,1.0
2021-01-11T14:00:00.000Z,"","",75.02,1.0
2021-01-11T15:00:00.000Z,"","",83.35,1.0
2021-01-11T16:00:00.000Z,"","",98.13,1.0
2021-01-11T17:00:00.000Z,"","",109.37,1.0
2021-01-11T18:00:00.000Z,"","",120.0,1.0
2021-01-11T19:00:00.000Z,"","",121.14,1.0
2021-01-11T20:00:00.000Z,"","",120.0,1.0
2021-01-11T21:00:00.000Z,"","",105.0,1.0
2021-01-11T22:00:00.000Z,"","",85.26,1.0
2021-01-11T23:00:00.000Z,"","",75.32,1.0
2021-01-12T00:00:00.000Z,"","",62.5,1.0
2021-01-12T01:00:00.000Z,"","",56.5,1.0
2021-01-12T02:00:00.000Z,"","",55.68,1.0
2021-01-12T03:00:00.000Z,"","",55.18,1.0
2021-01-12T04:00:00.000Z,"","",56.01,1.0
2021-01-12T05:00:00.000Z,"","",66.64,1.0
2021-01-12T06:00:00.000Z,"","",84.05,1.0
2021-01-12T07:00:00.000Z,"","",98.42,1.0
2021-01-12T08:00:00.000Z,"","",103.04,1.0
2021-01-12T09:00:00.000Z,"","",100.69,1.0
2021-01-12T10:00:00.000Z,"","",98.13,1.0
2021-01-12T11:00:00.000Z,"","",94.05,1.0
2021-01-12T12:00:00.000Z,"","",94.05,1.0
2021-01-12T13:00:00.000Z,"","",88.61,1.0
2021-01-12T14:00:00.000Z,"","",74.37,1.0
2021-01-12T15:00:00.000Z,"","",75.03,1.0
2021-01-12T16:00:00.000Z,"","",88.05,1.0
2021-01-12T17:00:00.000Z,"","",102.05,1.0
2021-01-12T18:00:00.000Z,"","",110.89,1.0
2021-01-12T19:00:00.000Z,"","",114.02,1.0
2021-01-12T20:00:00.000Z,"","",107.99,1.0
2021-01-12T21:00:00.000Z,"","",90.0,1.0
2021-01-12T22:00:00.000Z,"","",70.61,1.0
2021-01-12T23:00:00.000Z,"","",74.91,1.0
2021-01-13T00:00:00.000Z,"","",72.5,1.0
2021-01-13T01:00:00.000Z,"","",65.0,1.0
2021-01-13T02:00:00.000Z,"","",63.0,1.0
2021-01-13T03:00:00.000Z,"","",61.35,1.0
2021-01-13T04:00:00.000Z,"","",64.85,1.0
2021-01-13T05:00:00.000Z,"","",74.01,1.0
2021-01-13T06:00:00.000Z,"","",89.0,1.0
2021-01-13T07:00:00.000Z,"","",97.48,1.0
2021-01-13T08:00:00.000Z,"","",99.0,1.0
2021-01-13T09:00:00.000Z,"","",98.37,1.0
2021-01-13T10:00:00.000Z,"","",97.84,1.0
2021-01-13T11:00:00.000Z,"","",97.12,1.0
2021-01-13T12:00:00.000Z,"","",97.12,1.0
2021-01-13T13:00:00.000Z,"","",97.48,1.0
2021-01-13T14:00:00.000Z,"","",97.12,1.0
2021-01-13T15:00:00.000Z,"","",98.37,1.0
2021-01-13T16:00:00.000Z,"","",100.44,1.0
2021-01-13T17:00:00.000Z,"","",102.03,1.0
2021-01-13T18:00:00.000Z,"","",109.42,1.0
2021-01-13T19:00:00.000Z,"","",112.84,1.0
2021-01-13T20:00:00.000Z,"","",103.75,1.0
2021-01-13T21:00:00.000Z,"","",100.44,1.0
2021-01-13T22:00:00.000Z,"","",85.01,1.0
2021-01-13T23:00:00.000Z,"","",95.0,1.0
2021-01-14T00:00:00.000Z,"","",70.35,1.0
2021-01-14T01:00:00.000Z,"","",67.65,1.0
2021-01-14T02:00:00.000Z,"","",62.15,1.0
2021-01-14T03:00:00.000Z,"","",60.0,1.0
2021-01-14T04:00:00.000Z,"","",60.39,1.0
2021-01-14T05:00:00.000Z,"","",67.65,1.0
2021-01-14T06:00:00.000Z,"","",83.22,1.0
2021-01-14T07:00:00.000Z,"","",95.0,1.0
2021-01-14T08:00:00.000Z,"","",98.13,1.0
2021-01-14T09:00:00.000Z,"","",97.0,1.0
2021-01-14T10:00:00.000Z,"","",95.0,1.0
2021-01-14T11:00:00.000Z,"","",88.75,1.0
2021-01-14T12:00:00.000Z,"","",88.31,1.0
2021-01-14T13:00:00.000Z,"","",88.75,1.0
2021-01-14T14:00:00.000Z,"","",82.87,1.0
2021-01-14T15:00:00.000Z,"","",88.75,1.0
2021-01-14T16:00:00.000Z,"","",95.98,1.0
2021-01-14T17:00:00.000Z,"","",100.17,1.0
2021-01-14T18:00:00.000Z,"","",103.68,1.0
2021-01-14T19:00:00.000Z,"","",107.72,1.0
2021-01-14T20:00:00.000Z,"","",102.89,1.0
2021-01-14T21:00:00.000Z,"","",99.05,1.0
2021-01-14T22:00:00.000Z,"","",95.59,1.0
2021-01-14T23:00:00.000Z,"","",68.85,1.0
2021-01-15T00:00:00.000Z,"","",60.0,1.0
2021-01-15T01:00:00.000Z,"","",55.48,1.0
2021-01-15T02:00:00.000Z,"","",54.6,1.0
2021-01-15T03:00:00.000Z,"","",52.7,1.0
2021-01-15T04:00:00.000Z,"","",54.4,1.0
2021-01-15T05:00:00.000Z,"","",62.97,1.0
2021-01-15T06:00:00.000Z,"","",77.94,1.0
2021-01-15T07:00:00.000Z,"","",90.04,1.0
2021-01-15T08:00:00.000Z,"","",97.76,1.0
2021-01-15T09:00:00.000Z,"","",90.69,1.0
2021-01-15T10:00:00.000Z,"","",86.97,1.0
2021-01-15T11:00:00.000Z,"","",79.25,1.0
2021-01-15T12:00:00.000Z,"","",76.64,1.0
2021-01-15T13:00:00.000Z,"","",77.14,1.0
2021-01-15T14:00:00.000Z,"","",76.98,1.0
2021-01-15T15:00:00.000Z,"","",82.0,1.0
2021-01-15T16:00:00.000Z,"","",88.22,1.0
2021-01-15T17:00:00.000Z,"","",98.02,1.0
2021-01-15T18:00:00.000Z,"","",96.01,1.0
2021-01-15T19:00:00.000Z,"","",98.02,1.0
2021-01-15T20:00:00.000Z,"","",94.29,1.0
2021-01-15T21:00:00.000Z,"","",84.12,1.0
2021-01-15T22:00:00.000Z,"","",79.0,1.0
2021-01-15T23:00:00.000Z,"","",64.37,1.0
2021-01-16T00:00:00.000Z,"","",59.91,1.0
