Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2019-09-02T21:00:00.000Z,"","",35.27,1.0
2019-09-02T22:00:00.000Z,"","",33.75,1.0
2019-09-02T23:00:00.000Z,"","",32.95,1.0
2019-09-03T00:00:00.000Z,"","",32.9,1.0
2019-09-03T01:00:00.000Z,"","",32.95,1.0
2019-09-03T02:00:00.000Z,"","",33.0,1.0
2019-09-03T03:00:00.000Z,"","",33.75,1.0
2019-09-03T04:00:00.000Z,"","",40.46,1.0
2019-09-03T05:00:00.000Z,"","",45.9,1.0
2019-09-03T06:00:00.000Z,"","",42.42,1.0
2019-09-03T07:00:00.000Z,"","",46.08,1.0
2019-09-03T08:00:00.000Z,"","",46.89,1.0
2019-09-03T09:00:00.000Z,"","",46.9,1.0
2019-09-03T10:00:00.000Z,"","",48.07,1.0
2019-09-03T11:00:00.000Z,"","",49.0,1.0
2019-09-03T12:00:00.000Z,"","",46.9,1.0
2019-09-03T13:00:00.000Z,"","",46.5,1.0
2019-09-03T14:00:00.000Z,"","",46.09,1.0
2019-09-03T15:00:00.000Z,"","",46.9,1.0
2019-09-03T16:00:00.000Z,"","",47.79,1.0
2019-09-03T17:00:00.000Z,"","",50.83,1.0
2019-09-03T18:00:00.000Z,"","",51.22,1.0
2019-09-03T19:00:00.000Z,"","",49.64,1.0
2019-09-03T20:00:00.000Z,"","",47.0,1.0
2019-09-03T21:00:00.000Z,"","",45.9,1.0
2019-09-03T22:00:00.000Z,"","",46.19,1.0
2019-09-03T23:00:00.000Z,"","",44.9,1.0
2019-09-04T00:00:00.000Z,"","",42.01,1.0
2019-09-04T01:00:00.000Z,"","",43.65,1.0
2019-09-04T02:00:00.000Z,"","",42.64,1.0
2019-09-04T03:00:00.000Z,"","",43.07,1.0
2019-09-04T04:00:00.000Z,"","",41.98,1.0
2019-09-04T05:00:00.000Z,"","",45.78,1.0
2019-09-04T06:00:00.000Z,"","",46.0,1.0
2019-09-04T07:00:00.000Z,"","",46.73,1.0
2019-09-04T08:00:00.000Z,"","",46.29,1.0
2019-09-04T09:00:00.000Z,"","",46.09,1.0
2019-09-04T10:00:00.000Z,"","",46.29,1.0
2019-09-04T11:00:00.000Z,"","",46.69,1.0
2019-09-04T12:00:00.000Z,"","",45.17,1.0
2019-09-04T13:00:00.000Z,"","",42.66,1.0
2019-09-04T14:00:00.000Z,"","",42.01,1.0
2019-09-04T15:00:00.000Z,"","",41.07,1.0
2019-09-04T16:00:00.000Z,"","",38.89,1.0
2019-09-04T17:00:00.000Z,"","",39.9,1.0
2019-09-04T18:00:00.000Z,"","",40.67,1.0
2019-09-04T19:00:00.000Z,"","",41.98,1.0
2019-09-04T20:00:00.000Z,"","",41.89,1.0
2019-09-04T21:00:00.000Z,"","",38.88,1.0
2019-09-04T22:00:00.000Z,"","",38.77,1.0
2019-09-04T23:00:00.000Z,"","",32.58,1.0
2019-09-05T00:00:00.000Z,"","",31.55,1.0
2019-09-05T01:00:00.000Z,"","",31.01,1.0
2019-09-05T02:00:00.000Z,"","",30.0,1.0
2019-09-05T03:00:00.000Z,"","",30.0,1.0
2019-09-05T04:00:00.000Z,"","",33.68,1.0
2019-09-05T05:00:00.000Z,"","",39.62,1.0
2019-09-05T06:00:00.000Z,"","",40.77,1.0
2019-09-05T07:00:00.000Z,"","",40.46,1.0
2019-09-05T08:00:00.000Z,"","",38.15,1.0
2019-09-05T09:00:00.000Z,"","",37.5,1.0
2019-09-05T10:00:00.000Z,"","",39.0,1.0
2019-09-05T11:00:00.000Z,"","",41.21,1.0
2019-09-05T12:00:00.000Z,"","",39.07,1.0
2019-09-05T13:00:00.000Z,"","",39.51,1.0
2019-09-05T14:00:00.000Z,"","",39.54,1.0
2019-09-05T15:00:00.000Z,"","",40.46,1.0
2019-09-05T16:00:00.000Z,"","",38.23,1.0
2019-09-05T17:00:00.000Z,"","",40.14,1.0
2019-09-05T18:00:00.000Z,"","",41.01,1.0
2019-09-05T19:00:00.000Z,"","",43.65,1.0
2019-09-05T20:00:00.000Z,"","",38.0,1.0
2019-09-05T21:00:00.000Z,"","",33.0,1.0
2019-09-05T22:00:00.000Z,"","",31.75,1.0
2019-09-05T23:00:00.000Z,"","",28.5,1.0
2019-09-06T00:00:00.000Z,"","",27.9,1.0
2019-09-06T01:00:00.000Z,"","",27.0,1.0
2019-09-06T02:00:00.000Z,"","",26.21,1.0
2019-09-06T03:00:00.000Z,"","",27.1,1.0
2019-09-06T04:00:00.000Z,"","",30.5,1.0
