Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2019-03-15T20:00:00.000Z,"","",57.57,1.0
2019-03-15T21:00:00.000Z,"","",56.6,1.0
2019-03-15T22:00:00.000Z,"","",56.61,1.0
2019-03-15T23:00:00.000Z,"","",57.05,1.0
2019-03-16T00:00:00.000Z,"","",56.05,1.0
2019-03-16T01:00:00.000Z,"","",55.25,1.0
2019-03-16T02:00:00.000Z,"","",54.93,1.0
2019-03-16T03:00:00.000Z,"","",54.03,1.0
2019-03-16T04:00:00.000Z,"","",53.75,1.0
2019-03-16T05:00:00.000Z,"","",54.0,1.0
2019-03-16T06:00:00.000Z,"","",52.63,1.0
2019-03-16T07:00:00.000Z,"","",51.59,1.0
2019-03-16T08:00:00.000Z,"","",53.63,1.0
2019-03-16T09:00:00.000Z,"","",52.5,1.0
2019-03-16T10:00:00.000Z,"","",51.64,1.0
2019-03-16T11:00:00.000Z,"","",50.57,1.0
2019-03-16T12:00:00.000Z,"","",50.0,1.0
2019-03-16T13:00:00.000Z,"","",49.4,1.0
2019-03-16T14:00:00.000Z,"","",45.07,1.0
2019-03-16T15:00:00.000Z,"","",40.07,1.0
2019-03-16T16:00:00.000Z,"","",40.11,1.0
2019-03-16T17:00:00.000Z,"","",47.77,1.0
2019-03-16T18:00:00.000Z,"","",52.63,1.0
2019-03-16T19:00:00.000Z,"","",55.0,1.0
2019-03-16T20:00:00.000Z,"","",53.38,1.0
2019-03-16T21:00:00.000Z,"","",50.53,1.0
2019-03-16T22:00:00.000Z,"","",49.38,1.0
2019-03-16T23:00:00.000Z,"","",51.05,1.0
2019-03-17T00:00:00.000Z,"","",40.07,1.0
2019-03-17T01:00:00.000Z,"","",38.87,1.0
2019-03-17T02:00:00.000Z,"","",34.34,1.0
2019-03-17T03:00:00.000Z,"","",34.34,1.0
2019-03-17T04:00:00.000Z,"","",37.5,1.0
2019-03-17T05:00:00.000Z,"","",37.5,1.0
2019-03-17T06:00:00.000Z,"","",37.77,1.0
2019-03-17T07:00:00.000Z,"","",37.87,1.0
2019-03-17T08:00:00.000Z,"","",39.27,1.0
2019-03-17T09:00:00.000Z,"","",38.99,1.0
2019-03-17T10:00:00.000Z,"","",38.87,1.0
2019-03-17T11:00:00.000Z,"","",34.01,1.0
2019-03-17T12:00:00.000Z,"","",30.0,1.0
2019-03-17T13:00:00.000Z,"","",20.0,1.0
2019-03-17T14:00:00.000Z,"","",8.85,1.0
2019-03-17T15:00:00.000Z,"","",5.48,1.0
2019-03-17T16:00:00.000Z,"","",11.03,1.0
2019-03-17T17:00:00.000Z,"","",30.5,1.0
2019-03-17T18:00:00.000Z,"","",39.13,1.0
2019-03-17T19:00:00.000Z,"","",48.08,1.0
2019-03-17T20:00:00.000Z,"","",52.63,1.0
2019-03-17T21:00:00.000Z,"","",48.01,1.0
2019-03-17T22:00:00.000Z,"","",39.77,1.0
2019-03-17T23:00:00.000Z,"","",40.0,1.0
2019-03-18T00:00:00.000Z,"","",39.01,1.0
2019-03-18T01:00:00.000Z,"","",38.69,1.0
2019-03-18T02:00:00.000Z,"","",38.69,1.0
2019-03-18T03:00:00.000Z,"","",39.0,1.0
2019-03-18T04:00:00.000Z,"","",40.0,1.0
2019-03-18T05:00:00.000Z,"","",50.53,1.0
2019-03-18T06:00:00.000Z,"","",51.0,1.0
2019-03-18T07:00:00.000Z,"","",52.63,1.0
2019-03-18T08:00:00.000Z,"","",53.01,1.0
2019-03-18T09:00:00.000Z,"","",51.94,1.0
2019-03-18T10:00:00.000Z,"","",51.75,1.0
2019-03-18T11:00:00.000Z,"","",51.94,1.0
2019-03-18T12:00:00.000Z,"","",51.94,1.0
2019-03-18T13:00:00.000Z,"","",51.01,1.0
2019-03-18T14:00:00.000Z,"","",50.0,1.0
2019-03-18T15:00:00.000Z,"","",49.07,1.0
2019-03-18T16:00:00.000Z,"","",49.51,1.0
2019-03-18T17:00:00.000Z,"","",50.71,1.0
2019-03-18T18:00:00.000Z,"","",54.88,1.0
2019-03-18T19:00:00.000Z,"","",56.19,1.0
2019-03-18T20:00:00.000Z,"","",55.6,1.0
2019-03-18T21:00:00.000Z,"","",52.35,1.0
2019-03-18T22:00:00.000Z,"","",51.0,1.0
2019-03-18T23:00:00.000Z,"","",50.0,1.0
2019-03-19T00:00:00.000Z,"","",45.91,1.0
2019-03-19T01:00:00.000Z,"","",42.71,1.0
2019-03-19T02:00:00.000Z,"","",41.9,1.0
2019-03-19T03:00:00.000Z,"","",41.29,1.0
2019-03-19T04:00:00.000Z,"","",42.71,1.0
2019-03-19T05:00:00.000Z,"","",47.58,1.0
2019-03-19T06:00:00.000Z,"","",51.27,1.0
2019-03-19T07:00:00.000Z,"","",54.38,1.0
2019-03-19T08:00:00.000Z,"","",54.04,1.0
2019-03-19T09:00:00.000Z,"","",52.26,1.0
2019-03-19T10:00:00.000Z,"","",51.64,1.0
2019-03-19T11:00:00.000Z,"","",51.94,1.0
2019-03-19T12:00:00.000Z,"","",51.53,1.0
2019-03-19T13:00:00.000Z,"","",49.94,1.0
2019-03-19T14:00:00.000Z,"","",47.67,1.0
2019-03-19T15:00:00.000Z,"","",46.5,1.0
2019-03-19T16:00:00.000Z,"","",48.96,1.0
2019-03-19T17:00:00.000Z,"","",54.62,1.0
2019-03-19T18:00:00.000Z,"","",56.57,1.0
2019-03-19T19:00:00.000Z,"","",55.26,1.0
2019-03-19T20:00:00.000Z,"","",54.96,1.0
2019-03-19T21:00:00.000Z,"","",52.26,1.0
2019-03-19T22:00:00.000Z,"","",51.33,1.0
2019-03-19T23:00:00.000Z,"","",44.01,1.0
2019-03-20T00:00:00.000Z,"","",41.54,1.0
2019-03-20T01:00:00.000Z,"","",39.69,1.0
2019-03-20T02:00:00.000Z,"","",39.37,1.0
2019-03-20T03:00:00.000Z,"","",39.37,1.0
2019-03-20T04:00:00.000Z,"","",40.0,1.0
2019-03-20T05:00:00.000Z,"","",47.53,1.0
2019-03-20T06:00:00.000Z,"","",50.53,1.0
2019-03-20T07:00:00.000Z,"","",51.94,1.0
2019-03-20T08:00:00.000Z,"","",51.91,1.0
2019-03-20T09:00:00.000Z,"","",49.94,1.0
2019-03-20T10:00:00.000Z,"","",49.28,1.0
2019-03-20T11:00:00.000Z,"","",51.1,1.0
2019-03-20T12:00:00.000Z,"","",51.64,1.0
2019-03-20T13:00:00.000Z,"","",51.32,1.0
2019-03-20T14:00:00.000Z,"","",51.01,1.0
2019-03-20T15:00:00.000Z,"","",50.5,1.0
2019-03-20T16:00:00.000Z,"","",50.53,1.0
2019-03-20T17:00:00.000Z,"","",51.64,1.0
2019-03-20T18:00:00.000Z,"","",55.55,1.0
2019-03-20T19:00:00.000Z,"","",55.16,1.0
2019-03-20T20:00:00.000Z,"","",54.35,1.0
2019-03-20T21:00:00.000Z,"","",51.33,1.0
2019-03-20T22:00:00.000Z,"","",48.1,1.0
2019-03-20T23:00:00.000Z,"","",49.07,1.0
2019-03-21T00:00:00.000Z,"","",45.23,1.0
2019-03-21T01:00:00.000Z,"","",44.01,1.0
2019-03-21T02:00:00.000Z,"","",44.79,1.0
2019-03-21T03:00:00.000Z,"","",46.13,1.0
2019-03-21T04:00:00.000Z,"","",49.59,1.0
2019-03-21T05:00:00.000Z,"","",53.21,1.0
2019-03-21T06:00:00.000Z,"","",55.01,1.0
2019-03-21T07:00:00.000Z,"","",54.07,1.0
2019-03-21T08:00:00.000Z,"","",54.66,1.0
2019-03-21T09:00:00.000Z,"","",54.04,1.0
2019-03-21T10:00:00.000Z,"","",53.75,1.0
2019-03-21T11:00:00.000Z,"","",54.66,1.0
2019-03-21T12:00:00.000Z,"","",54.66,1.0
2019-03-21T13:00:00.000Z,"","",54.07,1.0
2019-03-21T14:00:00.000Z,"","",53.17,1.0
2019-03-21T15:00:00.000Z,"","",53.01,1.0
2019-03-21T16:00:00.000Z,"","",53.5,1.0
2019-03-21T17:00:00.000Z,"","",53.8,1.0
2019-03-21T18:00:00.000Z,"","",55.25,1.0
2019-03-21T19:00:00.000Z,"","",56.55,1.0
2019-03-21T20:00:00.000Z,"","",56.05,1.0
2019-03-21T21:00:00.000Z,"","",55.0,1.0
2019-03-21T22:00:00.000Z,"","",55.01,1.0
2019-03-21T23:00:00.000Z,"","",56.39,1.0
2019-03-22T00:00:00.000Z,"","",55.55,1.0
2019-03-22T01:00:00.000Z,"","",55.5,1.0
2019-03-22T02:00:00.000Z,"","",55.15,1.0
2019-03-22T03:00:00.000Z,"","",55.01,1.0
2019-03-22T04:00:00.000Z,"","",55.65,1.0
2019-03-22T05:00:00.000Z,"","",55.76,1.0
2019-03-22T06:00:00.000Z,"","",55.95,1.0
2019-03-22T07:00:00.000Z,"","",56.25,1.0
2019-03-22T08:00:00.000Z,"","",56.29,1.0
2019-03-22T09:00:00.000Z,"","",55.8,1.0
2019-03-22T10:00:00.000Z,"","",55.51,1.0
2019-03-22T11:00:00.000Z,"","",56.01,1.0
2019-03-22T12:00:00.000Z,"","",55.8,1.0
2019-03-22T13:00:00.000Z,"","",55.25,1.0
2019-03-22T14:00:00.000Z,"","",54.8,1.0
2019-03-22T15:00:00.000Z,"","",54.93,1.0
2019-03-22T16:00:00.000Z,"","",55.01,1.0
2019-03-22T17:00:00.000Z,"","",55.25,1.0
2019-03-22T18:00:00.000Z,"","",56.1,1.0
2019-03-22T19:00:00.000Z,"","",57.5,1.0
2019-03-22T20:00:00.000Z,"","",56.51,1.0
2019-03-22T21:00:00.000Z,"","",55.85,1.0
2019-03-22T22:00:00.000Z,"","",55.65,1.0
2019-03-22T23:00:00.000Z,"","",55.26,1.0
2019-03-23T00:00:00.000Z,"","",54.34,1.0
2019-03-23T01:00:00.000Z,"","",52.35,1.0
2019-03-23T02:00:00.000Z,"","",51.94,1.0
2019-03-23T03:00:00.000Z,"","",51.33,1.0
2019-03-23T04:00:00.000Z,"","",50.55,1.0
2019-03-23T05:00:00.000Z,"","",48.75,1.0
2019-03-23T06:00:00.000Z,"","",49.28,1.0
2019-03-23T07:00:00.000Z,"","",50.53,1.0
2019-03-23T08:00:00.000Z,"","",52.26,1.0
2019-03-23T09:00:00.000Z,"","",51.72,1.0
2019-03-23T10:00:00.000Z,"","",50.0,1.0
2019-03-23T11:00:00.000Z,"","",50.0,1.0
2019-03-23T12:00:00.000Z,"","",50.0,1.0
2019-03-23T13:00:00.000Z,"","",49.07,1.0
2019-03-23T14:00:00.000Z,"","",47.65,1.0
2019-03-23T15:00:00.000Z,"","",46.78,1.0
2019-03-23T16:00:00.000Z,"","",48.3,1.0
2019-03-23T17:00:00.000Z,"","",50.53,1.0
2019-03-23T18:00:00.000Z,"","",54.01,1.0
2019-03-23T19:00:00.000Z,"","",55.01,1.0
2019-03-23T20:00:00.000Z,"","",54.81,1.0
2019-03-23T21:00:00.000Z,"","",52.99,1.0
2019-03-23T22:00:00.000Z,"","",51.84,1.0
2019-03-23T23:00:00.000Z,"","",43.43,1.0
2019-03-24T00:00:00.000Z,"","",44.44,1.0
2019-03-24T01:00:00.000Z,"","",44.01,1.0
2019-03-24T02:00:00.000Z,"","",43.43,1.0
2019-03-24T03:00:00.000Z,"","",40.1,1.0
2019-03-24T04:00:00.000Z,"","",41.81,1.0
2019-03-24T05:00:00.000Z,"","",43.43,1.0
2019-03-24T06:00:00.000Z,"","",43.31,1.0
2019-03-24T07:00:00.000Z,"","",41.31,1.0
2019-03-24T08:00:00.000Z,"","",46.95,1.0
2019-03-24T09:00:00.000Z,"","",47.42,1.0
2019-03-24T10:00:00.000Z,"","",47.42,1.0
2019-03-24T11:00:00.000Z,"","",46.5,1.0
2019-03-24T12:00:00.000Z,"","",46.9,1.0
2019-03-24T13:00:00.000Z,"","",43.65,1.0
2019-03-24T14:00:00.000Z,"","",39.98,1.0
2019-03-24T15:00:00.000Z,"","",39.22,1.0
2019-03-24T16:00:00.000Z,"","",39.0,1.0
2019-03-24T17:00:00.000Z,"","",39.75,1.0
2019-03-24T18:00:00.000Z,"","",44.82,1.0
2019-03-24T19:00:00.000Z,"","",52.0,1.0
2019-03-24T20:00:00.000Z,"","",52.1,1.0
2019-03-24T21:00:00.000Z,"","",50.37,1.0
2019-03-24T22:00:00.000Z,"","",41.9,1.0
2019-03-24T23:00:00.000Z,"","",39.0,1.0
2019-03-25T00:00:00.000Z,"","",37.72,1.0
2019-03-25T01:00:00.000Z,"","",30.99,1.0
2019-03-25T02:00:00.000Z,"","",30.0,1.0
2019-03-25T03:00:00.000Z,"","",30.13,1.0
2019-03-25T04:00:00.000Z,"","",34.85,1.0
2019-03-25T05:00:00.000Z,"","",39.8,1.0
2019-03-25T06:00:00.000Z,"","",51.33,1.0
2019-03-25T07:00:00.000Z,"","",51.96,1.0
2019-03-25T08:00:00.000Z,"","",51.94,1.0
2019-03-25T09:00:00.000Z,"","",51.0,1.0
2019-03-25T10:00:00.000Z,"","",49.05,1.0
2019-03-25T11:00:00.000Z,"","",48.63,1.0
2019-03-25T12:00:00.000Z,"","",47.74,1.0
2019-03-25T13:00:00.000Z,"","",41.31,1.0
2019-03-25T14:00:00.000Z,"","",39.99,1.0
2019-03-25T15:00:00.000Z,"","",39.3,1.0
2019-03-25T16:00:00.000Z,"","",39.0,1.0
2019-03-25T17:00:00.000Z,"","",41.2,1.0
2019-03-25T18:00:00.000Z,"","",47.01,1.0
2019-03-25T19:00:00.000Z,"","",51.94,1.0
2019-03-25T20:00:00.000Z,"","",49.32,1.0
2019-03-25T21:00:00.000Z,"","",39.99,1.0
2019-03-25T22:00:00.000Z,"","",37.56,1.0
2019-03-25T23:00:00.000Z,"","",34.85,1.0
2019-03-26T00:00:00.000Z,"","",30.87,1.0
2019-03-26T01:00:00.000Z,"","",30.25,1.0
2019-03-26T02:00:00.000Z,"","",30.21,1.0
2019-03-26T03:00:00.000Z,"","",30.22,1.0
2019-03-26T04:00:00.000Z,"","",32.5,1.0
2019-03-26T05:00:00.000Z,"","",39.0,1.0
2019-03-26T06:00:00.000Z,"","",45.7,1.0
2019-03-26T07:00:00.000Z,"","",49.94,1.0
2019-03-26T08:00:00.000Z,"","",49.53,1.0
2019-03-26T09:00:00.000Z,"","",45.87,1.0
2019-03-26T10:00:00.000Z,"","",45.55,1.0
2019-03-26T11:00:00.000Z,"","",45.87,1.0
2019-03-26T12:00:00.000Z,"","",43.69,1.0
2019-03-26T13:00:00.000Z,"","",41.0,1.0
2019-03-26T14:00:00.000Z,"","",38.19,1.0
2019-03-26T15:00:00.000Z,"","",37.95,1.0
2019-03-26T16:00:00.000Z,"","",39.76,1.0
2019-03-26T17:00:00.000Z,"","",43.0,1.0
2019-03-26T18:00:00.000Z,"","",49.4,1.0
2019-03-26T19:00:00.000Z,"","",51.64,1.0
2019-03-26T20:00:00.000Z,"","",50.4,1.0
2019-03-26T21:00:00.000Z,"","",42.28,1.0
2019-03-26T22:00:00.000Z,"","",38.42,1.0
2019-03-26T23:00:00.000Z,"","",37.33,1.0
2019-03-27T00:00:00.000Z,"","",36.87,1.0
2019-03-27T01:00:00.000Z,"","",36.62,1.0
2019-03-27T02:00:00.000Z,"","",36.62,1.0
2019-03-27T03:00:00.000Z,"","",37.33,1.0
2019-03-27T04:00:00.000Z,"","",38.01,1.0
2019-03-27T05:00:00.000Z,"","",49.8,1.0
2019-03-27T06:00:00.000Z,"","",50.39,1.0
2019-03-27T07:00:00.000Z,"","",51.64,1.0
2019-03-27T08:00:00.000Z,"","",51.01,1.0
2019-03-27T09:00:00.000Z,"","",50.75,1.0
2019-03-27T10:00:00.000Z,"","",50.49,1.0
2019-03-27T11:00:00.000Z,"","",50.78,1.0
2019-03-27T12:00:00.000Z,"","",50.55,1.0
2019-03-27T13:00:00.000Z,"","",49.57,1.0
2019-03-27T14:00:00.000Z,"","",48.57,1.0
2019-03-27T15:00:00.000Z,"","",48.47,1.0
2019-03-27T16:00:00.000Z,"","",49.49,1.0
2019-03-27T17:00:00.000Z,"","",50.49,1.0
2019-03-27T18:00:00.000Z,"","",51.94,1.0
2019-03-27T19:00:00.000Z,"","",53.86,1.0
2019-03-27T20:00:00.000Z,"","",52.68,1.0
2019-03-27T21:00:00.000Z,"","",50.58,1.0
2019-03-27T22:00:00.000Z,"","",48.49,1.0
2019-03-27T23:00:00.000Z,"","",49.42,1.0
2019-03-28T00:00:00.000Z,"","",44.44,1.0
2019-03-28T01:00:00.000Z,"","",43.44,1.0
2019-03-28T02:00:00.000Z,"","",43.44,1.0
2019-03-28T03:00:00.000Z,"","",44.44,1.0
2019-03-28T04:00:00.000Z,"","",45.43,1.0
2019-03-28T05:00:00.000Z,"","",51.0,1.0
2019-03-28T06:00:00.000Z,"","",52.45,1.0
2019-03-28T07:00:00.000Z,"","",53.07,1.0
2019-03-28T08:00:00.000Z,"","",53.0,1.0
2019-03-28T09:00:00.000Z,"","",52.45,1.0
2019-03-28T10:00:00.000Z,"","",52.46,1.0
2019-03-28T11:00:00.000Z,"","",53.04,1.0
2019-03-28T12:00:00.000Z,"","",53.01,1.0
2019-03-28T13:00:00.000Z,"","",52.45,1.0
2019-03-28T14:00:00.000Z,"","",52.05,1.0
2019-03-28T15:00:00.000Z,"","",51.64,1.0
2019-03-28T16:00:00.000Z,"","",51.64,1.0
2019-03-28T17:00:00.000Z,"","",51.5,1.0
2019-03-28T18:00:00.000Z,"","",53.0,1.0
2019-03-28T19:00:00.000Z,"","",55.01,1.0
2019-03-28T20:00:00.000Z,"","",54.85,1.0
