Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2017-05-11T20:00:00.000Z,"","",52.19,1.0
2017-05-11T21:00:00.000Z,"","",48.18,1.0
2017-05-11T22:00:00.000Z,"","",38.44,1.0
2017-05-11T23:00:00.000Z,"","",37.45,1.0
2017-05-12T00:00:00.000Z,"","",37.01,1.0
2017-05-12T01:00:00.000Z,"","",36.95,1.0
2017-05-12T02:00:00.000Z,"","",36.76,1.0
2017-05-12T03:00:00.000Z,"","",37.3,1.0
2017-05-12T04:00:00.000Z,"","",38.19,1.0
2017-05-12T05:00:00.000Z,"","",42.14,1.0
2017-05-12T06:00:00.000Z,"","",48.18,1.0
2017-05-12T07:00:00.000Z,"","",50.54,1.0
2017-05-12T08:00:00.000Z,"","",48.18,1.0
2017-05-12T09:00:00.000Z,"","",45.01,1.0
2017-05-12T10:00:00.000Z,"","",47.32,1.0
2017-05-12T11:00:00.000Z,"","",45.01,1.0
2017-05-12T12:00:00.000Z,"","",40.69,1.0
2017-05-12T13:00:00.000Z,"","",39.4,1.0
2017-05-12T14:00:00.000Z,"","",38.44,1.0
2017-05-12T15:00:00.000Z,"","",38.44,1.0
2017-05-12T16:00:00.000Z,"","",40.65,1.0
2017-05-12T17:00:00.000Z,"","",42.0,1.0
2017-05-12T18:00:00.000Z,"","",48.18,1.0
2017-05-12T19:00:00.000Z,"","",53.39,1.0
2017-05-12T20:00:00.000Z,"","",52.69,1.0
2017-05-12T21:00:00.000Z,"","",52.19,1.0
2017-05-12T22:00:00.000Z,"","",49.24,1.0
2017-05-12T23:00:00.000Z,"","",40.69,1.0
2017-05-13T00:00:00.000Z,"","",39.69,1.0
2017-05-13T01:00:00.000Z,"","",38.0,1.0
2017-05-13T02:00:00.000Z,"","",37.87,1.0
2017-05-13T03:00:00.000Z,"","",38.0,1.0
2017-05-13T04:00:00.000Z,"","",38.13,1.0
2017-05-13T05:00:00.000Z,"","",37.87,1.0
2017-05-13T06:00:00.000Z,"","",38.95,1.0
2017-05-13T07:00:00.000Z,"","",43.98,1.0
2017-05-13T08:00:00.000Z,"","",48.99,1.0
2017-05-13T09:00:00.000Z,"","",47.64,1.0
2017-05-13T10:00:00.000Z,"","",42.69,1.0
2017-05-13T11:00:00.000Z,"","",42.0,1.0
2017-05-13T12:00:00.000Z,"","",39.69,1.0
2017-05-13T13:00:00.000Z,"","",37.87,1.0
2017-05-13T14:00:00.000Z,"","",37.47,1.0
2017-05-13T15:00:00.000Z,"","",37.47,1.0
2017-05-13T16:00:00.000Z,"","",37.68,1.0
2017-05-13T17:00:00.000Z,"","",40.0,1.0
2017-05-13T18:00:00.000Z,"","",48.99,1.0
2017-05-13T19:00:00.000Z,"","",53.46,1.0
2017-05-13T20:00:00.000Z,"","",53.25,1.0
2017-05-13T21:00:00.000Z,"","",51.93,1.0
2017-05-13T22:00:00.000Z,"","",48.62,1.0
2017-05-13T23:00:00.000Z,"","",42.01,1.0
2017-05-14T00:00:00.000Z,"","",40.69,1.0
2017-05-14T01:00:00.000Z,"","",40.69,1.0
2017-05-14T02:00:00.000Z,"","",40.69,1.0
2017-05-14T03:00:00.000Z,"","",42.0,1.0
2017-05-14T04:00:00.000Z,"","",43.0,1.0
2017-05-14T05:00:00.000Z,"","",39.69,1.0
2017-05-14T06:00:00.000Z,"","",39.69,1.0
2017-05-14T07:00:00.000Z,"","",39.69,1.0
2017-05-14T08:00:00.000Z,"","",40.69,1.0
2017-05-14T09:00:00.000Z,"","",42.69,1.0
2017-05-14T10:00:00.000Z,"","",45.01,1.0
2017-05-14T11:00:00.000Z,"","",48.34,1.0
2017-05-14T12:00:00.000Z,"","",48.99,1.0
2017-05-14T13:00:00.000Z,"","",43.29,1.0
2017-05-14T14:00:00.000Z,"","",40.51,1.0
2017-05-14T15:00:00.000Z,"","",40.65,1.0
2017-05-14T16:00:00.000Z,"","",39.97,1.0
2017-05-14T17:00:00.000Z,"","",42.94,1.0
2017-05-14T18:00:00.000Z,"","",48.69,1.0
2017-05-14T19:00:00.000Z,"","",54.04,1.0
2017-05-14T20:00:00.000Z,"","",54.93,1.0
2017-05-14T21:00:00.000Z,"","",51.57,1.0
2017-05-14T22:00:00.000Z,"","",50.69,1.0
2017-05-14T23:00:00.000Z,"","",45.03,1.0
2017-05-15T00:00:00.000Z,"","",43.0,1.0
2017-05-15T01:00:00.000Z,"","",40.6,1.0
2017-05-15T02:00:00.000Z,"","",40.14,1.0
2017-05-15T03:00:00.000Z,"","",41.46,1.0
2017-05-15T04:00:00.000Z,"","",46.6,1.0
2017-05-15T05:00:00.000Z,"","",50.69,1.0
2017-05-15T06:00:00.000Z,"","",51.44,1.0
2017-05-15T07:00:00.000Z,"","",51.64,1.0
2017-05-15T08:00:00.000Z,"","",51.19,1.0
