Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2014-08-18T13:00:00.000Z,"","",55.12,1.0
2014-08-18T14:00:00.000Z,"","",55.1,1.0
2014-08-18T15:00:00.000Z,"","",55.12,1.0
2014-08-18T16:00:00.000Z,"","",55.12,1.0
2014-08-18T17:00:00.000Z,"","",54.8,1.0
2014-08-18T18:00:00.000Z,"","",55.12,1.0
2014-08-18T19:00:00.000Z,"","",57.78,1.0
2014-08-18T20:00:00.000Z,"","",56.1,1.0
2014-08-18T21:00:00.000Z,"","",53.65,1.0
2014-08-18T22:00:00.000Z,"","",49.62,1.0
2014-08-18T23:00:00.000Z,"","",44.83,1.0
2014-08-19T00:00:00.000Z,"","",44.44,1.0
2014-08-19T01:00:00.000Z,"","",44.38,1.0
2014-08-19T02:00:00.000Z,"","",44.27,1.0
2014-08-19T03:00:00.000Z,"","",44.34,1.0
2014-08-19T04:00:00.000Z,"","",44.95,1.0
2014-08-19T05:00:00.000Z,"","",48.6,1.0
2014-08-19T06:00:00.000Z,"","",53.97,1.0
2014-08-19T07:00:00.000Z,"","",55.5,1.0
2014-08-19T08:00:00.000Z,"","",56.1,1.0
2014-08-19T09:00:00.000Z,"","",57.1,1.0
2014-08-19T10:00:00.000Z,"","",60.49,1.0
2014-08-19T11:00:00.000Z,"","",61.0,1.0
2014-08-19T12:00:00.000Z,"","",58.46,1.0
2014-08-19T13:00:00.000Z,"","",55.96,1.0
2014-08-19T14:00:00.000Z,"","",55.12,1.0
2014-08-19T15:00:00.000Z,"","",54.87,1.0
2014-08-19T16:00:00.000Z,"","",54.41,1.0
2014-08-19T17:00:00.000Z,"","",52.6,1.0
2014-08-19T18:00:00.000Z,"","",54.76,1.0
2014-08-19T19:00:00.000Z,"","",56.94,1.0
2014-08-19T20:00:00.000Z,"","",55.7,1.0
2014-08-19T21:00:00.000Z,"","",48.82,1.0
2014-08-19T22:00:00.000Z,"","",53.8,1.0
