Fecha,Valor_PVPC,Porcentaje_PVPC,Valor_Mercado_Spot,Porcentaje_Mercado_Spot
2022-05-26T00:00:00.000Z,218.61,0.5773862976070995,160.01,0.4226137023929005
2022-05-26T01:00:00.000Z,210.01,0.5824550698912802,150.55,0.4175449301087198
2022-05-26T02:00:00.000Z,209.9,0.5823438020197537,150.54,0.41765619798024634
2022-05-26T03:00:00.000Z,211.54,0.579498137190445,153.5,0.42050186280955515
2022-05-26T04:00:00.000Z,240.18,0.5716121662144795,180.0,0.4283878337855205
2022-05-26T05:00:00.000Z,249.38,0.5611232365051864,195.05,0.4388767634948136
2022-05-26T06:00:00.000Z,272.06,0.5889509460103044,189.88,0.4110490539896956
2022-05-26T07:00:00.000Z,235.02,0.5898208101189579,163.44,0.41017918988104196
2022-05-26T08:00:00.000Z,283.06,0.635318938815819,162.48,0.364681061184181
2022-05-26T09:00:00.000Z,295.02,0.6440359762486901,163.06,0.3559640237513098
2022-05-26T10:00:00.000Z,283.76,0.6340297173500168,163.79,0.36597028264998327
2022-05-26T11:00:00.000Z,272.6,0.637511693171188,155.0,0.36248830682881195
2022-05-26T12:00:00.000Z,228.61,0.5959593326381648,154.99,0.40404066736183525
2022-05-26T13:00:00.000Z,228.76,0.600010491528091,152.5,0.39998950847190895
2022-05-26T14:00:00.000Z,231.88,0.6003210272873194,154.38,0.3996789727126806
2022-05-26T15:00:00.000Z,238.84,0.5972343777349904,161.07,0.4027656222650096
2022-05-26T16:00:00.000Z,283.44,0.6362003950439935,162.08,0.3637996049560065
2022-05-26T17:00:00.000Z,323.09,0.6237981233347493,194.85,0.37620187666525085
2022-05-26T18:00:00.000Z,329.87,0.6227839975834009,199.8,0.37721600241659897
2022-05-26T19:00:00.000Z,342.04,0.610742089850725,218.0,0.3892579101492751
2022-05-26T20:00:00.000Z,292.88,0.5824053452115813,210.0,0.41759465478841873
2022-05-26T21:00:00.000Z,294.44,0.5842179408321594,209.55,0.41578205916784067
2022-05-26T22:00:00.000Z,226.17,0.5637619023879555,175.01,0.4362380976120445
2022-05-26T23:00:00.000Z,203.82,0.5757301847353257,150.2,0.4242698152646743
2022-05-27T00:00:00.000Z,202.11,0.579776247848537,146.49,0.420223752151463
2022-05-27T01:00:00.000Z,204.44,0.5833143118009586,146.04,0.4166856881990413
2022-05-27T02:00:00.000Z,204.59,0.5834925705159285,146.04,0.4165074294840715
2022-05-27T03:00:00.000Z,205.64,0.5822526756894502,147.54,0.4177473243105499
